source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Andel TR van; Nziou JC	Andel TR van	parsed:Andel TR van<SEP>J.C. Nziou	cleaned:<SEP>J.C. Nziou	cleaned_0index:0
Andel TR van; Nziou JC; Binga L	Andel TR van	parsed:Andel TR van<SEP>J.C. Nziou<SEP>L. Binga	cleaned:<SEP>J.C. Nziou<SEP>L. Binga	cleaned_0index:0
Andel TR van; Obino D; Ammain N; Koopmans D; Korte S de	Andel TR van	parsed:Andel TR van<SEP>D. Obino<SEP>N. Ammain<SEP>D. Koopmans<SEP>S. Korte	cleaned:<SEP>D. Obino<SEP>N. Ammain<SEP>D. Koopmans<SEP>S. Korte	cleaned_0index:0
Andel TR van; Obino D; Koopmans D; Korte S de	Andel TR van	parsed:Andel TR van<SEP>D. Obino<SEP>D. Koopmans<SEP>S. Korte	cleaned:<SEP>D. Obino<SEP>D. Koopmans<SEP>S. Korte	cleaned_0index:0
Andel TR van; Okondo JD; Nso Essono JP	Andel TR van	parsed:Andel TR van<SEP>J.D. Okondo<SEP>J.P. Nso Essono	cleaned:<SEP>J.D. Okondo<SEP>J.P. Nso Essono	cleaned_0index:0
Andel TR van; Olde Venterink H	Andel TR van	parsed:Andel TR van<SEP>H. Olde Venterink	cleaned:<SEP>H. Olde Venterink	cleaned_0index:0
Andel TR van; Onobokor Hugbeze T; Vorsah J	Andel TR van	parsed:Andel TR van<SEP>T. Onobokor Hugbeze<SEP>J. Vorsah	cleaned:<SEP>T. Onobokor Hugbeze<SEP>J. Vorsah	cleaned_0index:0
Andel TR van; Oselmo L	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo	cleaned:<SEP>L. Oselmo	cleaned_0index:0
Andel TR van; Oselmo L; Abraham F	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo<SEP>F. Abraham	cleaned:<SEP>L. Oselmo<SEP>F. Abraham	cleaned_0index:0
Andel TR van; Oselmo L; Bánki OS	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo<SEP>O.S. Bánki	cleaned:<SEP>L. Oselmo<SEP>O.S. Bánki	cleaned_0index:0
Andel TR van; Oselmo L; Bánki OS; Wilson D	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo<SEP>O.S. Bánki<SEP>D. Wilson	cleaned:<SEP>L. Oselmo<SEP>O.S. Bánki<SEP>D. Wilson	cleaned_0index:0
Andel TR van; Oselmo L; Philips J	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo<SEP>J. Philips	cleaned:<SEP>L. Oselmo<SEP>J. Philips	cleaned_0index:0
Andel TR van; Oselmo L; Rebeiro O	Andel TR van	parsed:Andel TR van<SEP>L. Oselmo<SEP>O. Rebeiro	cleaned:<SEP>L. Oselmo<SEP>O. Rebeiro	cleaned_0index:0
Andel TR van; Osofu M; Shaibu A	Andel TR van	parsed:Andel TR van<SEP>M. Osofu<SEP>A. Shaibu	cleaned:<SEP>M. Osofu<SEP>A. Shaibu	cleaned_0index:0
Andel TR van; Paky A; Matapi N	Andel TR van	parsed:Andel TR van<SEP>A. Paky<SEP>N. Matapi	cleaned:<SEP>A. Paky<SEP>N. Matapi	cleaned_0index:0
Andel TR van; Paky A; Matapí A	Andel TR van	parsed:Andel TR van<SEP>A. Paky<SEP>A. Matapí	cleaned:<SEP>A. Paky<SEP>A. Matapí	cleaned_0index:0
Andel TR van; Paky E; Matapi N	Andel TR van	parsed:Andel TR van<SEP>E. Paky<SEP>N. Matapi	cleaned:<SEP>E. Paky<SEP>N. Matapi	cleaned_0index:0
Andel TR van; Paky E; Matapí N	Andel TR van	parsed:Andel TR van<SEP>E. Paky<SEP>N. Matapí	cleaned:<SEP>E. Paky<SEP>N. Matapí	cleaned_0index:0
Andel TR van; Pandit Madho; Rijpkema HR	Andel TR van	parsed:Andel TR van<SEP>Pandit Madho<SEP>H.R. Rijpkema	cleaned:<SEP>Pandit Madho<SEP>H.R. Rijpkema	cleaned_0index:0
Andel TR van; Perreijn KCE	Andel TR van	parsed:Andel TR van<SEP>K.C.E. Perreijn	cleaned:<SEP>K.C.E. Perreijn	cleaned_0index:0
Andel TR van; Poeketi A; Kaffee E	Andel TR van	parsed:Andel TR van<SEP>A. Poeketi<SEP>E. Kaffee	cleaned:<SEP>A. Poeketi<SEP>E. Kaffee	cleaned_0index:0
Andel TR van; Poeketi B	Andel TR van	parsed:Andel TR van<SEP>B. Poeketi	cleaned:<SEP>B. Poeketi	cleaned_0index:0
Andel TR van; Poeketie A	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie	cleaned:<SEP>A. Poeketie	cleaned_0index:0
Andel TR van; Poeketie A; Aloysius V	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>V. Aloysius	cleaned:<SEP>A. Poeketie<SEP>V. Aloysius	cleaned_0index:0
Andel TR van; Poeketie A; Bisoina O; Eersteling N; Groenendijk S; Havin	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>O. Bisoina<SEP>N. Eersteling<SEP>S. Groenendijk<SEP>Havin	cleaned:<SEP>A. Poeketie<SEP>O. Bisoina<SEP>N. Eersteling<SEP>S. Groenendijk<SEP>Havin	cleaned_0index:0
Andel TR van; Poeketie A; Bisoina O; et al.	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>O. Bisoina	cleaned:<SEP>A. Poeketie<SEP>O. Bisoina	cleaned_0index:0
Andel TR van; Poeketie A; Friendwijk N; Koopmans D; Korte S de	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>N. Friendwijk<SEP>D. Koopmans<SEP>S. Korte	cleaned:<SEP>A. Poeketie<SEP>N. Friendwijk<SEP>D. Koopmans<SEP>S. Korte	cleaned_0index:0
Andel TR van; Poeketie A; Havinga R; Groenendijk S; Rijpkema HR	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>R. Havinga<SEP>S. Groenendijk<SEP>H.R. Rijpkema	cleaned:<SEP>A. Poeketie<SEP>R. Havinga<SEP>S. Groenendijk<SEP>H.R. Rijpkema	cleaned_0index:0
Andel TR van; Poeketie A; Kaffee E	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>E. Kaffee	cleaned:<SEP>A. Poeketie<SEP>E. Kaffee	cleaned_0index:0
Andel TR van; Poeketie A; Panika S	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>S. Panika	cleaned:<SEP>A. Poeketie<SEP>S. Panika	cleaned_0index:0
Andel TR van; Poeketie A; Pinas M	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>M. Pinas	cleaned:<SEP>A. Poeketie<SEP>M. Pinas	cleaned_0index:0
Andel TR van; Poeketie A; Poeketie B	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>B. Poeketie	cleaned:<SEP>A. Poeketie<SEP>B. Poeketie	cleaned_0index:0
Andel TR van; Poeketie A; Rijpkema HR; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>A. Poeketie<SEP>H.R. Rijpkema<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>A. Poeketie<SEP>H.R. Rijpkema<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Polo M; Klinsmann J	Andel TR van	parsed:Andel TR van<SEP>M. Polo<SEP>J. Klinsmann	cleaned:<SEP>M. Polo<SEP>J. Klinsmann	cleaned_0index:0
Andel TR van; Ponika S	Andel TR van	parsed:Andel TR van<SEP>S. Ponika	cleaned:<SEP>S. Ponika	cleaned_0index:0
Andel TR van; Ponima S; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>S. Ponima<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>S. Ponima<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Posthouwer C; Gibbs C	Andel TR van	parsed:Andel TR van<SEP>C. Posthouwer<SEP>C. Gibbs	cleaned:<SEP>C. Posthouwer<SEP>C. Gibbs	cleaned_0index:0
Andel TR van; Poto A; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>A. Poto<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>A. Poto<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Prins HHT; Hoeven CA van der	Andel TR van	parsed:Andel TR van<SEP>H.H.T. Prins<SEP>Hoeven CA van der	cleaned:<SEP>H.H.T. Prins<SEP>	cleaned_0index:0
Andel TR van; Prins HHT; Hoeven CA van der	Hoeven CA van der	parsed:Andel TR van<SEP>H.H.T. Prins<SEP>Hoeven CA van der	cleaned:<SEP>H.H.T. Prins<SEP>	cleaned_0index:2
Andel TR van; Ramdas J; Ramkarakh G; Satyawan D	Andel TR van	parsed:Andel TR van<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP>D. Satyawan	cleaned:<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP>D. Satyawan	cleaned_0index:0
Andel TR van; Ramdas J; Ramkarakh G; Troon F van; Vreedzaam A	Andel TR van	parsed:Andel TR van<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP><SEP>A. Vreedzaam	cleaned_0index:0
Andel TR van; Ramdas J; Ramkarakh G; Troon F van; Vreedzaam A	Troon F van	parsed:Andel TR van<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP>Troon F van<SEP>A. Vreedzaam	cleaned:<SEP>J. Ramdas<SEP>G. Ramkarakh<SEP><SEP>A. Vreedzaam	cleaned_0index:3
Andel TR van; Rebeiro B; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>B. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>B. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Rebeiro L	Andel TR van	parsed:Andel TR van<SEP>L. Rebeiro	cleaned:<SEP>L. Rebeiro	cleaned_0index:0
Andel TR van; Rebeiro L; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>L. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>L. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Rebeiro O	Andel TR van	parsed:Andel TR van<SEP>O. Rebeiro	cleaned:<SEP>O. Rebeiro	cleaned_0index:0
Andel TR van; Rebeiro O; Bröker K; Huyskens P	Andel TR van	parsed:Andel TR van<SEP>O. Rebeiro<SEP>K. Bröker<SEP>P. Huyskens	cleaned:<SEP>O. Rebeiro<SEP>K. Bröker<SEP>P. Huyskens	cleaned_0index:0
Andel TR van; Rebeiro O; Bull A	Andel TR van	parsed:Andel TR van<SEP>O. Rebeiro<SEP>A. Bull	cleaned:<SEP>O. Rebeiro<SEP>A. Bull	cleaned_0index:0
Andel TR van; Rebeiro O; Bull U	Andel TR van	parsed:Andel TR van<SEP>O. Rebeiro<SEP>U. Bull	cleaned:<SEP>O. Rebeiro<SEP>U. Bull	cleaned_0index:0
Andel TR van; Rebeiro O; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>O. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>O. Rebeiro<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>M.S.K. Reijers	cleaned:<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Reijers MSK; Fonkel M	Andel TR van	parsed:Andel TR van<SEP>M.S.K. Reijers<SEP>M. Fonkel	cleaned:<SEP>M.S.K. Reijers<SEP>M. Fonkel	cleaned_0index:0
Andel TR van; Reijers MSK; Pinas E	Andel TR van	parsed:Andel TR van<SEP>M.S.K. Reijers<SEP>E. Pinas	cleaned:<SEP>M.S.K. Reijers<SEP>E. Pinas	cleaned_0index:0
Andel TR van; Reijers MSK; Pinas M	Andel TR van	parsed:Andel TR van<SEP>M.S.K. Reijers<SEP>M. Pinas	cleaned:<SEP>M.S.K. Reijers<SEP>M. Pinas	cleaned_0index:0
Andel TR van; Reijers MSK; Swier J	Andel TR van	parsed:Andel TR van<SEP>M.S.K. Reijers<SEP>J. Swier	cleaned:<SEP>M.S.K. Reijers<SEP>J. Swier	cleaned_0index:0
Andel TR van; Rensch B; Rijpkema HR	Andel TR van	parsed:Andel TR van<SEP>B. Rensch<SEP>H.R. Rijpkema	cleaned:<SEP>B. Rensch<SEP>H.R. Rijpkema	cleaned_0index:0
Andel TR van; Rijpkema HR	Andel TR van	parsed:Andel TR van<SEP>H.R. Rijpkema	cleaned:<SEP>H.R. Rijpkema	cleaned_0index:0
Andel TR van; Rijpkema HR; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>H.R. Rijpkema<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>H.R. Rijpkema<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Roberts N	Andel TR van	parsed:Andel TR van<SEP>N. Roberts	cleaned:<SEP>N. Roberts	cleaned_0index:0
Andel TR van; Roberts N; Campbell O; George N	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>O. Campbell<SEP>N. George	cleaned:<SEP>N. Roberts<SEP>O. Campbell<SEP>N. George	cleaned_0index:0
Andel TR van; Roberts N; Ferreira J	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>J. Ferreira	cleaned:<SEP>N. Roberts<SEP>J. Ferreira	cleaned_0index:0
Andel TR van; Roberts N; Ford G; George N	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>G. Ford<SEP>N. George	cleaned:<SEP>N. Roberts<SEP>G. Ford<SEP>N. George	cleaned_0index:0
Andel TR van; Roberts N; George N	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>N. George	cleaned:<SEP>N. Roberts<SEP>N. George	cleaned_0index:0
Andel TR van; Roberts N; Roberts E	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>E. Roberts	cleaned:<SEP>N. Roberts<SEP>E. Roberts	cleaned_0index:0
Andel TR van; Roberts N; Roberts E; Ford G	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>E. Roberts<SEP>G. Ford	cleaned:<SEP>N. Roberts<SEP>E. Roberts<SEP>G. Ford	cleaned_0index:0
Andel TR van; Roberts N; Roberts M	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>M. Roberts	cleaned:<SEP>N. Roberts<SEP>M. Roberts	cleaned_0index:0
Andel TR van; Roberts N; Roberts M; Roberts M	Andel TR van	parsed:Andel TR van<SEP>N. Roberts<SEP>M. Roberts<SEP>M. Roberts	cleaned:<SEP>N. Roberts<SEP>M. Roberts<SEP>M. Roberts	cleaned_0index:0
Andel TR van; Rodrigez A; Matapí A	Andel TR van	parsed:Andel TR van<SEP>A. Rodrigez<SEP>A. Matapí	cleaned:<SEP>A. Rodrigez<SEP>A. Matapí	cleaned_0index:0
Andel TR van; Rodrigues A	Andel TR van	parsed:Andel TR van<SEP>A. Rodrigues	cleaned:<SEP>A. Rodrigues	cleaned_0index:0
Andel TR van; Rodrigues A;	Andel TR van	parsed:Andel TR van<SEP>A. Rodrigues	cleaned:<SEP>A. Rodrigues	cleaned_0index:0
Andel TR van; Rodrigues A; Matapí A	Andel TR van	parsed:Andel TR van<SEP>A. Rodrigues<SEP>A. Matapí	cleaned:<SEP>A. Rodrigues<SEP>A. Matapí	cleaned_0index:0
Andel TR van; Rodríguez A; Matapí A	Andel TR van	parsed:Andel TR van<SEP>A. Rodríguez<SEP>A. Matapí	cleaned:<SEP>A. Rodríguez<SEP>A. Matapí	cleaned_0index:0
Andel TR van; Rozendaal DMA; Bánki OS	Andel TR van	parsed:Andel TR van<SEP>D.M.A. Rozendaal<SEP>O.S. Bánki	cleaned:<SEP>D.M.A. Rozendaal<SEP>O.S. Bánki	cleaned_0index:0
Andel TR van; Samuels A	Andel TR van	parsed:Andel TR van<SEP>A. Samuels	cleaned:<SEP>A. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Amos O	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>O. Amos	cleaned:<SEP>A. Samuels<SEP>O. Amos	cleaned_0index:0
Andel TR van; Samuels A; George F	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>F. George	cleaned:<SEP>A. Samuels<SEP>F. George	cleaned_0index:0
Andel TR van; Samuels A; George N; George L	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>N. George<SEP>L. George	cleaned:<SEP>A. Samuels<SEP>N. George<SEP>L. George	cleaned_0index:0
Andel TR van; Samuels A; Jagher A de; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>Jagher A de<SEP>Smeets MAJP	cleaned:<SEP>A. Samuels<SEP><SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Samuels A; Jagher A de; Smeets MAJP	Jagher A de	parsed:Andel TR van<SEP>A. Samuels<SEP>Jagher A de<SEP>Smeets MAJP	cleaned:<SEP>A. Samuels<SEP><SEP>Smeets Majp	cleaned_0index:2
Andel TR van; Samuels A; John D	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>D. John	cleaned:<SEP>A. Samuels<SEP>D. John	cleaned_0index:0
Andel TR van; Samuels A; John W	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>W. John	cleaned:<SEP>A. Samuels<SEP>W. John	cleaned_0index:0
Andel TR van; Samuels A; John W; John A	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>W. John<SEP>A. John	cleaned:<SEP>A. Samuels<SEP>W. John<SEP>A. John	cleaned_0index:0
Andel TR van; Samuels A; John W; Samuels L	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>W. John<SEP>L. Samuels	cleaned:<SEP>A. Samuels<SEP>W. John<SEP>L. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Samuels E	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>E. Samuels	cleaned:<SEP>A. Samuels<SEP>E. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Samuels E; Samuels L	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>E. Samuels<SEP>L. Samuels	cleaned:<SEP>A. Samuels<SEP>E. Samuels<SEP>L. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Samuels L	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>L. Samuels	cleaned:<SEP>A. Samuels<SEP>L. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Samuels L; Toney A	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>L. Samuels<SEP>A. Toney	cleaned:<SEP>A. Samuels<SEP>L. Samuels<SEP>A. Toney	cleaned_0index:0
Andel TR van; Samuels A; Samuels R; George N	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>R. Samuels<SEP>N. George	cleaned:<SEP>A. Samuels<SEP>R. Samuels<SEP>N. George	cleaned_0index:0
Andel TR van; Samuels A; Samuels V	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>V. Samuels	cleaned:<SEP>A. Samuels<SEP>V. Samuels	cleaned_0index:0
Andel TR van; Samuels A; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>Smeets MAJP	cleaned:<SEP>A. Samuels<SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Samuels A; Smith P	Andel TR van	parsed:Andel TR van<SEP>A. Samuels<SEP>P. Smith	cleaned:<SEP>A. Samuels<SEP>P. Smith	cleaned_0index:0
Andel TR van; Samuels D; Reinders MA; George N	Andel TR van	parsed:Andel TR van<SEP>D. Samuels<SEP>M.A. Reinders<SEP>N. George	cleaned:<SEP>D. Samuels<SEP>M.A. Reinders<SEP>N. George	cleaned_0index:0
Andel TR van; Samuels E; George N; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>E. Samuels<SEP>N. George<SEP>Smeets MAJP	cleaned:<SEP>E. Samuels<SEP>N. George<SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Samuels E; Smeets MAJP; Jagher A de	Andel TR van	parsed:Andel TR van<SEP>E. Samuels<SEP>Smeets MAJP<SEP>A. Jagher	cleaned:<SEP>E. Samuels<SEP>Smeets Majp<SEP>A. Jagher	cleaned_0index:0
Andel TR van; Samuels E; Smeets MAJP; Philip P	Andel TR van	parsed:Andel TR van<SEP>E. Samuels<SEP>Smeets MAJP<SEP>P. Philip	cleaned:<SEP>E. Samuels<SEP>Smeets Majp<SEP>P. Philip	cleaned_0index:0
Andel TR van; Samuels R; George N; George L	Andel TR van	parsed:Andel TR van<SEP>R. Samuels<SEP>N. George<SEP>L. George	cleaned:<SEP>R. Samuels<SEP>N. George<SEP>L. George	cleaned_0index:0
Andel TR van; Samuels R; George N; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>R. Samuels<SEP>N. George<SEP>Smeets MAJP	cleaned:<SEP>R. Samuels<SEP>N. George<SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Samuels R; Jagher A de; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>R. Samuels<SEP>Jagher A de<SEP>Smeets MAJP	cleaned:<SEP>R. Samuels<SEP><SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Samuels R; Jagher A de; Smeets MAJP	Jagher A de	parsed:Andel TR van<SEP>R. Samuels<SEP>Jagher A de<SEP>Smeets MAJP	cleaned:<SEP>R. Samuels<SEP><SEP>Smeets Majp	cleaned_0index:2
Andel TR van; Samuels S; Samuels S	Andel TR van	parsed:Andel TR van<SEP>S. Samuels<SEP>S. Samuels	cleaned:<SEP>S. Samuels<SEP>S. Samuels	cleaned_0index:0
Andel TR van; Savory L; Bröker K; Huyskens P	Andel TR van	parsed:Andel TR van<SEP>L. Savory<SEP>K. Bröker<SEP>P. Huyskens	cleaned:<SEP>L. Savory<SEP>K. Bröker<SEP>P. Huyskens	cleaned_0index:0
Andel TR van; Seedo F; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>F. Seedo<SEP>M.S.K. Reijers	cleaned:<SEP>F. Seedo<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Serafin L; Hoeven CA van der	Andel TR van	parsed:Andel TR van<SEP>L. Serafin<SEP>Hoeven CA van der	cleaned:<SEP>L. Serafin<SEP>	cleaned_0index:0
Andel TR van; Serafin L; Hoeven CA van der	Hoeven CA van der	parsed:Andel TR van<SEP>L. Serafin<SEP>Hoeven CA van der	cleaned:<SEP>L. Serafin<SEP>	cleaned_0index:2
Andel TR van; Shaibu A; Monzu N	Andel TR van	parsed:Andel TR van<SEP>A. Shaibu<SEP>N. Monzu	cleaned:<SEP>A. Shaibu<SEP>N. Monzu	cleaned_0index:0
Andel TR van; Shaibu A; Osofu M; Nyando E	Andel TR van	parsed:Andel TR van<SEP>A. Shaibu<SEP>M. Osofu<SEP>E. Nyando	cleaned:<SEP>A. Shaibu<SEP>M. Osofu<SEP>E. Nyando	cleaned_0index:0
Andel TR van; Shaibu A; Tanoe B	Andel TR van	parsed:Andel TR van<SEP>A. Shaibu<SEP>B. Tanoe	cleaned:<SEP>A. Shaibu<SEP>B. Tanoe	cleaned_0index:0
Andel TR van; Shaibu A; Tanoe B; Myren BJ	Andel TR van	parsed:Andel TR van<SEP>A. Shaibu<SEP>B. Tanoe<SEP>B.J. Myren	cleaned:<SEP>A. Shaibu<SEP>B. Tanoe<SEP>B.J. Myren	cleaned_0index:0
Andel TR van; Smedema S; Groenewegen S	Andel TR van	parsed:Andel TR van<SEP>S. Smedema<SEP>S. Groenewegen	cleaned:<SEP>S. Smedema<SEP>S. Groenewegen	cleaned_0index:0
Andel TR van; Smedema S; Groenewegen S; James D	Andel TR van	parsed:Andel TR van<SEP>S. Smedema<SEP>S. Groenewegen<SEP>D. James	cleaned:<SEP>S. Smedema<SEP>S. Groenewegen<SEP>D. James	cleaned_0index:0
Andel TR van; Smeets MAJP	Andel TR van	parsed:Andel TR van<SEP>Smeets MAJP	cleaned:<SEP>Smeets Majp	cleaned_0index:0
Andel TR van; Smeets MAJP; George N	Andel TR van	parsed:Andel TR van<SEP>Smeets MAJP<SEP>N. George	cleaned:<SEP>Smeets Majp<SEP>N. George	cleaned_0index:0
Andel TR van; Smeets MAJP; John D	Andel TR van	parsed:Andel TR van<SEP>Smeets MAJP<SEP>D. John	cleaned:<SEP>Smeets Majp<SEP>D. John	cleaned_0index:0
Andel TR van; Stavenga M; Porte G	Andel TR van	parsed:Andel TR van<SEP>M. Stavenga<SEP>G. Porte	cleaned:<SEP>M. Stavenga<SEP>G. Porte	cleaned_0index:0
Andel TR van; Stech M; Miller J	Andel TR van	parsed:Andel TR van<SEP>M. Stech<SEP>J. Miller	cleaned:<SEP>M. Stech<SEP>J. Miller	cleaned_0index:0
Andel TR van; Steege H ter; George N	Andel TR van	parsed:Andel TR van<SEP>H. Steege<SEP>N. George	cleaned:<SEP>H. Steege<SEP>N. George	cleaned_0index:0
Andel TR van; Steege H ter; George N; Samuels R	Andel TR van	parsed:Andel TR van<SEP>H. Steege<SEP>N. George<SEP>R. Samuels	cleaned:<SEP>H. Steege<SEP>N. George<SEP>R. Samuels	cleaned_0index:0
Andel TR van; Stura C; Groenendijk S; Havinga RM	Andel TR van	parsed:Andel TR van<SEP>C. Stura<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned:<SEP>C. Stura<SEP>S. Groenendijk<SEP>R.M. Havinga	cleaned_0index:0
Andel TR van; Tetteh J; Myren BJ	Andel TR van	parsed:Andel TR van<SEP>J. Tetteh<SEP>B.J. Myren	cleaned:<SEP>J. Tetteh<SEP>B.J. Myren	cleaned_0index:0
Andel TR van; Thomas E; Smeets MAJP; George N	Andel TR van	parsed:Andel TR van<SEP>E. Thomas<SEP>Smeets MAJP<SEP>N. George	cleaned:<SEP>E. Thomas<SEP>Smeets Majp<SEP>N. George	cleaned_0index:0
Andel TR van; Thomas E; Smeets MAJP; Jagher A de	Andel TR van	parsed:Andel TR van<SEP>E. Thomas<SEP>Smeets MAJP<SEP>A. Jagher	cleaned:<SEP>E. Thomas<SEP>Smeets Majp<SEP>A. Jagher	cleaned_0index:0
Andel TR van; Toika C; Dee E; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>E. Dee<SEP>M.S.K. Reijers	cleaned:<SEP>C. Toika<SEP>E. Dee<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Toika C; Dee; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>Dee<SEP>M.S.K. Reijers	cleaned:<SEP>C. Toika<SEP>Dee<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Toika C; Misidjan D; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>D. Misidjan<SEP>M.S.K. Reijers	cleaned:<SEP>C. Toika<SEP>D. Misidjan<SEP>M.S.K. Reijers	cleaned_0index:0
Andel TR van; Toika C; Moiwaka K	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>K. Moiwaka	cleaned:<SEP>C. Toika<SEP>K. Moiwaka	cleaned_0index:0
Andel TR van; Toika C; Polime T	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>T. Polime	cleaned:<SEP>C. Toika<SEP>T. Polime	cleaned_0index:0
Andel TR van; Toika C; Reijers MSK	Andel TR van	parsed:Andel TR van<SEP>C. Toika<SEP>M.S.K. Reijers	cleaned:<SEP>C. Toika<SEP>M.S.K. Reijers	cleaned_0index:0
