occurrenceID,verbatimName,alternateName,displayOrder,name,agentType,action,agentIdentifierType,attributionRemarks,identifier
https://je.jacq.org/JE00010154,"Aaronsohn,A.",A. Aaronsohn,0,Aaron Aaronsohn,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q2086130
https://herbarium.bgbm.org/object/B100241637,"Raup,H.M. & Abbe,E.C.",E.C. Abbe,0,Ernst Cleveland Abbe,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10274118
https://herbarium.bgbm.org/object/B100181131,"Bécquer,E. & Abbott,J.R.",J.R. Abbott,0,J. Richard Abbott,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q18982386
http://id.snsb.info/snsb/collection/504820/626155/283761,"Abbott, W.L. (no. 1248)",W.L. Abbott,0,William Louis Abbott,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q635604
https://herbarium.bgbm.org/object/B100046632,"Abedin,S. & Hussein,A.",S. Abedin,0,Sultanul Abedin,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q16142861
http://id.snsb.info/snsb/collection/719469/786048/423570,"Acebey, A. (no. 563)",A. Acebey,0,Amparo Acebey,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5673219
http://id.snsb.info/snsb/collection/444683/544886/227537,"Ackermann, M. (no. 647)",M. Ackermann,0,Markus Ackermann,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21504506
http://id.snsb.info/snsb/collection/444683/544886/227537,"Ackermann, M. (no. 647)",M. Ackermann,1,Marianne Ackermann,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36619087
http://id.snsb.info/snsb/collection/444683/544886/227537,"Ackermann, M. (no. 647)",M. Ackermann,2,Manfred Ackermann,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q47112660
http://id.snsb.info/snsb/collection/15773/24491/15593,"Acocks, J.P.H. (no. 13521)",J.P.H. Acocks,0,John Phillip Harison Acocks,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q6252798
https://herbarium.bgbm.org/object/B100542413,"González,A.F.R., Ramírez,V. [Victor], Acosta,L. & Soto,G.",L. Acosta,0,L. Acosta,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33660888
https://herbarium.bgbm.org/object/B101009972,"Acosta,J.M.",J.M. Acosta,0,Juan M. Acosta,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36585237
https://je.jacq.org/JE00017664,"Adamović,L.",L. Adamović,0,Lujo Adamović,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q726012
http://id.snsb.info/snsb/collection/464847/566421/243693,"Adamovič, L.",L. Adamovič,0,Lujo Adamović,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q726012
http://id.snsb.info/snsb/collection/25541/34319/25105,"Adams, C.D. (no. 6969)",C.D. Adams,0,Charles Dennis Adams,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q4057357
https://herbarium.bgbm.org/object/B100365285,"Adams,L.G. & Richardson,P.",L.G. Adams,0,Laurence George Adams,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10316562
https://herbarium.bgbm.org/object/B100057312,"Adamson,J.",J. Adamson,0,Joy Adamson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q93645
http://id.snsb.info/snsb/collection/513255/635847/292856,"Ade, A.",A. Ade,0,Alfred Ade,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q8195254
https://herbarium.bgbm.org/object/B101191388,"Adler,W.",W. Adler,0,Wilhelm Adler,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10393599
https://herbarium.bgbm.org/object/B101191388,"Adler,W.",W. Adler,1,Wolfgang Adler,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q119062956
https://herbarium.bgbm.org/object/B100463717,"Adolphi,K.",K. Adolphi,0,Klaus Adolphi,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36602616
https://je.jacq.org/JE00013121,"Freitag,H. & Adıgüzel,N.",N. Adıgüzel,0,Nezaket Adıgüzel,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q22103491
https://herbarium.bgbm.org/object/B101037507,"Aedo,C., Güemes,J., Muñoz Garmendia,F., Pedrol,J., Rico,E. & Sequeira,M.",C. Aedo,0,Carlos Aedo,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5749532
http://id.snsb.info/snsb/collection/459127/559829/237976,"Aellen, P.",P. Aellen,0,Paul Aellen,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q122747
https://je.jacq.org/JE04009152,"Afonina,O.M.",O.M. Afonina,0,Olga Mikhailovna Afonina,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21504594
https://herbarium.bgbm.org/object/B100068937,"Afzelius,A. & Daniell,W.F.",A. Afzelius,0,Adam Afzelius,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q347903
https://herbarium.bgbm.org/object/B100217805,"Agnew,A.D.Q.",A.D.Q. Agnew,0,Andrew David Quentin Agnew,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q16143738
https://herbarium.bgbm.org/object/B101137576,"Castroviejo,S., Aguiar,C., Casaseca,B., Carrasco,M. & Capelo,J.",C. Aguiar,0,Carlos Aguiar,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21504656
https://herbarium.bgbm.org/object/B100043178,"Galán,P., Rodríguez,D., Arévalo,G. & Aguilar,J.",J. Aguilar,0,Jaime Aguilar,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q47112736
https://herbarium.bgbm.org/object/B100459555,"Kriebel,R., Zamora,N., Aguilar,R. & González,J.",R. Aguilar,0,Reinaldo Aguilar,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33661023
https://herbarium.bgbm.org/object/B100358370,"Aguilella,A. & al.",A. Aguilella,0,Antoni Aguilella,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q8201028
https://herbarium.bgbm.org/object/B300230830,"Gradstein,S.R. & Aguirre,J.",J. Aguirre,0,Jaime Aguirre,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21504658
http://id.snsb.info/snsb/collection/645990/701050/351640,"Ahern, G.P. (no. 470)",G.P. Ahern,0,George Patrick Ahern,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10288967
https://herbarium.bgbm.org/object/B101224042,"Ahles,H.E.",H.E. Ahles,0,Harry E. Ahles,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10293998
https://herbarium.bgbm.org/object/B100848610,"Ahmad,N.",N. Ahmad,0,Nasim Ahmad,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q47112759
https://herbarium.bgbm.org/object/B101097885,"Ahmad,S.",S. Ahmad,0,Shamsuddin Ahmad,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33661104
https://herbarium.bgbm.org/object/B101097885,"Ahmad,S.",S. Ahmad,1,Sultan Ahmad,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q47112765
https://herbarium.bgbm.org/object/B101097885,"Ahmad,S.",S. Ahmad,2,Suhail Ahmad,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q88848655
https://herbarium.bgbm.org/object/B600325604,"Tillett,S.S., Ahti,T.T. & Panza C.,J.A.",T.T. Ahti,0,Teuvo Tapio Ahti,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10381015
http://id.snsb.info/snsb/collection/512566/635026/292131,"Ahumada, L.Z.",L.Z. Ahumada,0,Luisa Zulema Ahumada,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q9025465
http://id.snsb.info/snsb/collection/469029/575332/247981,"Aitchison, J.E.T. (no. 371)",J.E.T. Aitchison,0,James Edward Tierney Aitchison,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q1680330
https://dr.jacq.org/DR050107,"Aiton,G.B.",G.B. Aiton,0,George Briggs Aiton,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q113458524
https://herbarium.bgbm.org/object/BW19753010,"Aiton,W.T.",W.T. Aiton,0,William Townsend Aiton,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q1350149
https://herbarium.bgbm.org/object/B100009765,"Akan,H.",H. Akan,0,Halil Çakan,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q26714618
https://herbarium.bgbm.org/object/B100025123,"Akeroyd,J.R., Jury,S.L., Rumsey,F.J. & Simpson,M.J.",J.R. Akeroyd,0,John Robert Akeroyd,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10307888
http://id.snsb.info/snsb/collection/118034/176834/119064,"Akhani, H. (no. 11704)",H. Akhani,0,Hossein Akhani,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5903221
https://je.jacq.org/JE04009352,"Akiyama,H. & Suleiman,M.",H. Akiyama,0,Hiroyuki Akiyama,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10297315
https://herbarium.bgbm.org/object/B100506411,"Ter-Voskanyan,H. & Akopian,J.",J. Akopian,0,Janna Akopian,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q27967739
https://herbarium.bgbm.org/object/B100132290,"Hein,P., Al Gifri,A.N., Kilian,N. & Smalla,M.",A.N. Al Gifri,0,Abdul Nasser Al-Gifri,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q13229378
https://herbarium.bgbm.org/object/B100140651,"Kilian,N., Hein,P., Smalla,B. & Al-Gifri,A.N.",A.N. Al-Gifri,0,Abdul Nasser Al-Gifri,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q13229378
https://je.jacq.org/JE00007598,"Albert,A.",A. Albert,0,Abel Albert,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q8183892
https://herbarium.bgbm.org/object/B100650533,"Albert,R.",R. Albert,0,Roland Albert,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q116267726
http://id.snsb.info/snsb/collection/459414/560115/238263,"Albo, G.",G. Albo,0,Giacomo Albo,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10289422
http://id.snsb.info/snsb/collection/459414/560115/238263,"Albo, G.",G. Albo,1,Giacomo Albo,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505027
https://je.jacq.org/JE00003269,"Albov,N.M.",N.M. Albov,0,Nikolai Mikhailovich Albov,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q724538
http://id.snsb.info/snsb/collection/475169/585023/256395,"Albrecht, D.E. (no. 10205)",D.E. Albrecht,0,David Edward Albrecht,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q8354093
https://herbarium.bgbm.org/object/B101042604,"Herrero,A., Aedo,C., Aizpuru,I., Aldasoro,J.J., Castroviejo,S., Güemes,J., Muñoz Garmendia,J.F., Nisa, S., Pedrol, J. & al.",J.J. Aldasoro,0,Juan José Aldasoro,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q19800966
https://herbarium.bgbm.org/object/B101135657,"Alejandre,J.A. & Escalante,M.J.",J.A. Alejandre,0,Juan Antonio Alejandre,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5947208
https://herbarium.bgbm.org/object/B100037054,"Monro,A.K., Alexander,D. & González,O.",D. Alexander,0,D. Alexander,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33661461
https://herbarium.bgbm.org/object/B100459206,"Chaves,J.L., López,I., Alfaro,E. & Gutiérrez Ruíz,J.D.",E. Alfaro,0,Evelio Alfaro,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q26712993
https://herbarium.bgbm.org/object/B100161498,"Alford M.H., Alford,E.E., Mahadeo, Sumedha, Haynes,L. & Roopsind,I.",M.H. Alford,0,Mac Haverson Alford,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q18982466
https://herbarium.bgbm.org/object/B100256202,"Allard,G.",G. Allard,0,Gaston Allard,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q3098894
https://je.jacq.org/JE04008163,"Allen,B.H.",B.H. Allen,0,Bruce H. Allen,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505076
http://id.snsb.info/snsb/collection/455533/556061/235013,"Allen, O.D. (no. 278)",O.D. Allen,0,Oscar Dana Allen,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q15944972
http://id.snsb.info/snsb/collection/479594/590636/260573,"Allen, P.H. (no. 5204)",P.H. Allen,0,Paul H. Allen,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q7151048
http://id.snsb.info/snsb/collection/458948/559647/237797,"Allioni, C. (no. G. 194)",C. Allioni,0,Carlo Allioni,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q161420
https://je.jacq.org/JE04003027,"Allison,K.W.",K.W. Allison,0,Kenneth Willway Allison,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21341830
https://herbarium.bgbm.org/object/B100144997,"Granville,J.-J. de, Allorge,L., Hahn,W.J., Hoff, M. & Weitzman, A.",L. Allorge,0,Lucile Allorge,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5982210
https://je.jacq.org/JE04004935,"Allorge,Valia (Valentine) Selitsky & Allorge,P.",P. Allorge,0,Pierre Allorge,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q3110572
http://id.snsb.info/snsb/collection/445763/546159/228663,"Allred, K. (no. 2021)",K. Allred,0,Kelly Allred,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21340887
https://dr.jacq.org/DR058081,"Almborn,O.",O. Almborn,0,Ove Almborn,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21339355
http://id.snsb.info/snsb/collection/119070/177869/120015,"Almeda, F.",F. Almeda,0,Frank Almeda,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q13637561
http://id.snsb.info/snsb/collection/118876/177675/119826,"Almquist, S.O.I. (no. 267)",S.O.I. Almquist,0,Sigfrid Oskar Immanuel Almquist,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5547566
https://herbarium.bgbm.org/object/B100749399,"Alschinger,A.",A. Alschinger,0,Andreas Alschinger,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5675238
https://herbarium.bgbm.org/object/B100749292,"Alschinger,Andreas",Andreas Alschinger,0,Andreas Alschinger,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5675238
https://herbarium.bgbm.org/object/B200075338,"Alston,A.H.G.",A.H.G. Alston,0,Arthur Hugh Garfit Alston,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q674391
https://herbarium.bgbm.org/object/B100017157,"Friis,I., Alstrup,V. & Michelsen,A.",V. Alstrup,0,Vagn Alstrup,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21338871
https://herbarium.bgbm.org/object/B100244022,"Alverson,W.S.",W.S. Alverson,0,William Surprison Alverson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21337894
https://herbarium.bgbm.org/object/B100190610,"Alziar,G., Ewald,P., Aparicio,A., Carrasco,M.A. & Jeanmonod,D.",G. Alziar,0,Gabriel Alziar,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q18590630
https://je.jacq.org/JE04009980,"Amakawa,T.",T. Amakawa,0,Tairoko Amakawa,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505153
https://je.jacq.org/JE04001380,"Amann,J.J.",J.J. Amann,0,Jean Jules Amann,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505154
https://je.jacq.org/JE00016407,"Ambrosi,F.",F. Ambrosi,0,Francesco Ambrosi,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q2333145
https://herbarium.bgbm.org/object/B100272313,Amdjah,Amdjah,0,Amdjah,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q108390131
https://herbarium.bgbm.org/object/B100386857,"Ameghino,C.",C. Ameghino,0,Carlos Ameghino,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5041758
https://herbarium.bgbm.org/object/B100294655,"Ames,M.E.P. & Lemmon,J.G.",M.E.P. Ames,0,Mary E. Pulsifer Ames,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36147304
http://id.snsb.info/snsb/collection/501554/622788/280344,"Amherst, S.",S. Amherst,0,Sarah Amherst,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q29145383
http://id.snsb.info/snsb/collection/468914/575217/247866,"Amin, K.S.",K.S. Amin,0,K.S. Amin,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36602691
http://id.snsb.info/snsb/collection/715187/779565/421007,"Amorim, A.M.",A.M. Amorim,0,André M. Amorim,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q26712800
https://herbarium.bgbm.org/object/B100244265,Amoroso,Amoroso,0,Amoroso,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33661769
https://herbarium.bgbm.org/object/B100629912,"Amshoff,G.J.H.",G.J.H. Amshoff,0,Gerda Jane Hillegonda Amshoff,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5878463
https://herbarium.bgbm.org/object/B100296443,"Anders,J.",J. Anders,0,Joseph Anders,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q14912090
http://id.snsb.info/snsb/collection/117840/176640/118893,"Anders, O. (no. 5316)",O. Anders,0,Olaf Anders,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q59603393
http://id.snsb.info/snsb/collection/118020/176820/119051,"Anderson, J.",J. Anderson,0,James Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q550299
http://id.snsb.info/snsb/collection/118020/176820/119051,"Anderson, J.",J. Anderson,1,James Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q17000775
http://id.snsb.info/snsb/collection/118020/176820/119051,"Anderson, J.",J. Anderson,2,John Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q1349404
https://herbarium.bgbm.org/object/B100241523,"Anderson,C.L.",C.L. Anderson,0,Charles Lewis Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q6409941
https://herbarium.bgbm.org/object/B100241523,"Anderson,C.L.",C.L. Anderson,1,Cort L. Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q88813526
https://herbarium.bgbm.org/object/B100161702,"Reveal,J.L., Anderson,J.L., Makings,E. & Whetstone,M.J.",J.L. Anderson,0,John L. Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21516456
https://herbarium.bgbm.org/object/B700004761,"Anderson,R.",R. Anderson,0,Roy Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q88846283
http://id.snsb.info/snsb/collection/467615/571969/246567,"Anderson, T. (no. 838)",T. Anderson,0,Thomas Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q371504
http://id.snsb.info/snsb/collection/467615/571969/246567,"Anderson, T. (no. 838)",T. Anderson,1,Trante-Heidi Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q19801527
https://herbarium.bgbm.org/object/B101147325,"Hammel,B. & Anderson,W.",W. Anderson,0,William Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q3568393
http://id.snsb.info/snsb/collection/25690/34468/25254,"Anderson, W.R. (no. 9240)",W.R. Anderson,0,William Russell Anderson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q6167725
https://herbarium.bgbm.org/object/B100212980,"Andersson,A. & Franzén,R.",A. Andersson,0,Ann-Christin Andersson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q88805650
https://herbarium.bgbm.org/object/B100093708II,"Harling,G. & Andersson,L.",L. Andersson,0,Lennart Andersson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5725661
http://id.snsb.info/snsb/collection/472780/582069/253864,"Andersson, N.J.",N.J. Andersson,0,Nils Johan Andersson,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q1348854
https://je.jacq.org/JE04009993,"Ando,H.",H. Ando,0,Hisatsugu Ando,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21339873
http://id.snsb.info/snsb/collection/520794/644324/302506,"Andrade, G.",G. Andrade,0,Gloria Andrade,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q16297400
https://herbarium.bgbm.org/object/B100648544,"Andreas,C.H.",C.H. Andreas,0,Charlotte Henriette Andreas,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505205
https://herbarium.bgbm.org/object/B100076176,"Bondev,I., Andreev,N. & Slavova,L.",N. Andreev,0,Nikolai Andreev,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505208
https://herbarium.bgbm.org/object/B100591943,"Andres,H.",H. Andres,0,Heinrich Andres,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5893518
https://je.jacq.org/JE04008568,"Andrews,F.W.",F.W. Andrews,0,Frederick William Andrews,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q18982550
https://dr.jacq.org/DR066417,"Andreánszky,G.",G. Andreánszky,0,Gábor Andreánszky,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q278294
http://id.snsb.info/snsb/collection/504196/625465/282973,"Andrianarisata, M.",M. Andrianarisata,0,Michèle Andrianarisata,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q108802670
https://herbarium.bgbm.org/object/B100046309,"Labat,J.N., Du Puy,D.J. & Andriantiana,J.",J. Andriantiana,0,Jacky Andriantiana,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q27440724
http://id.snsb.info/snsb/collection/195477/479456/177253,"Andrieux, G. (no. 978)",G. Andrieux,0,G. Andrieux,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q33661945
http://id.snsb.info/snsb/collection/117831/176631/118884,"Androssov, N.V.",N.V. Androssov,0,Nikolay Vikentyevich Androssov,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505238
https://je.jacq.org/JE04007250,"Andrus,R.E.",R.E. Andrus,0,Richard E. Andrus,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505247
https://herbarium.bgbm.org/object/B101068351,Andrä,Andrä,0,Édouard André,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q274317
https://je.jacq.org/JE04009190,André,André,0,Édouard André,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q274317
https://je.jacq.org/JE00002949,"Angelis,M.",M. Angelis,0,Moritz Angelis,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505257
http://id.snsb.info/snsb/collection/467522/571876/246474,"Ansari, M.Y. (no. 105001)",M.Y. Ansari,0,M.Y. Ansari,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q13377812
https://herbarium.bgbm.org/object/B100522485,"Pendry,C.A. & Antezana,C.",C. Antezana,0,Carola Antezana,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5753112
https://herbarium.bgbm.org/object/B100844010,"Anthony,J.",J. Anthony,0,John Anthony,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5933077
https://je.jacq.org/JE04001528,"Heinrichs,J., Anton,H. & Holz,I.",H. Anton,0,Herman Anton,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q47113106
http://id.snsb.info/snsb/collection/501076/622295/279879,"Antonio, T.M. (no. 3853 )",T.M. Antonio,0,T.M. Antonio,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q36686121
https://herbarium.bgbm.org/object/B100167751,"Antunes,J.M.",J.M. Antunes,0,José Maria Antunes,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q117672570
https://herbarium.bgbm.org/object/B100190610,"Alziar,G., Ewald,P., Aparicio,A., Carrasco,M.A. & Jeanmonod,D.",A. Aparicio,0,Abelardo Aparicio,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505291
http://id.snsb.info/snsb/collection/652810/709530/358508,"Appan, S.G.",S.G. Appan,0,Subramaniam Ganapthi Appan,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21340828
https://herbarium.bgbm.org/object/B100741685,"Appel,O.",O. Appel,0,Otto Appel,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q96152
https://herbarium.bgbm.org/object/B100741685,"Appel,O.",O. Appel,1,Oliver Appel,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q13415064
http://id.snsb.info/snsb/collection/489008/601244/270892,"Appun, C.F. (no. 1295)",C.F. Appun,0,Carl Ferdinand Appun,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q65980
https://herbarium.bgbm.org/object/B100743017,"Bartulin, Isa O., Nesterova, Svetlana & Aralbaev, N.K.",N.K. Aralbaev,0,N.K. Aralbaev,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q18982588
https://herbarium.bgbm.org/object/B100413059,"Araujo-Murakami,A., Jorgensen,P. & Cuevas,C.",A. Araujo-Murakami,0,Alejandro Araujo-Murakami,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q22105781
https://je.jacq.org/JE00022170,"Arcangeli,G.",G. Arcangeli,0,Giovanni Arcangeli,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q1372712
https://herbarium.bgbm.org/object/B100522479,"Seidel,R., Humaday,M., Ticona,J.P. & Arce,G.",G. Arce,0,Gina Arce,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q21505301
http://id.snsb.info/snsb/collection/464528/566102/243374,"Archer, W.",W. Archer,0,William Archer,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q5560171
http://id.snsb.info/snsb/collection/464528/566102/243374,"Archer, W.",W. Archer,1,William Archer,Person,collected,wikidata,1.0 (cos similarity),http://www.wikidata.org/entity/Q10426833
