source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
Adult & J. L. Grismer & Pulau Tinggi & Johor & Peninsular & A. Y	A. Y	parsed:Adult<SEP>J.L. Grismer<SEP>Pulau Tinggi<SEP>Johor<SEP>Peninsular<SEP>A. Y	cleaned:<SEP>J.L. Grismer<SEP>Pulau Tinggi<SEP>Johor<SEP>Peninsular<SEP>	cleaned_0index:5
Adult & John A. Griswold Jr.	Adult	parsed:Adult<SEP>John A. Griswold Jr.	cleaned:<SEP>John A. Griswold Jr.	cleaned_0index:0
Adult & John A. Griswold Jr. & Kadmayan R	Adult	parsed:Adult<SEP>John A. Griswold Jr.<SEP>R. Kadmayan	cleaned:<SEP>John A. Griswold Jr.<SEP>R. Kadmayan	cleaned_0index:0
Adult & Kevin R. Messenger & Hollis A. Dahn	Adult	parsed:Adult<SEP>Kevin R. Messenger<SEP>Hollis A. Dahn	cleaned:<SEP>Kevin R. Messenger<SEP>Hollis A. Dahn	cleaned_0index:0
Adult & Kevin R. Messenger & Hollis A. Dahn	Adult	parsed:Adult<SEP>Kevin R. Messenger<SEP>Hollis A. Dahn	cleaned:<SEP>Kevin R. Messenger<SEP>Hollis A. Dahn	cleaned_0index:0
Adult & L. Lee Grismer & Evan S. H. Quah & Perry L. Wood Jr. & M	Adult	parsed:Adult<SEP>L.Lee Grismer<SEP>Evan S.H. Quah<SEP>Perry L. Wood Jr.<SEP>M	cleaned:<SEP>L. Lee Grismer<SEP>Evan S.H. Quah<SEP>Perry L. Wood Jr.<SEP>M	cleaned_0index:0
Adult & Lucas Barrientos	Adult	parsed:Adult<SEP>Lucas Barrientos	cleaned:<SEP>Lucas Barrientos	cleaned_0index:0
Adult & Paul Yambun Imbun & Fred Tuh Yit Yu & Safrie	Adult	parsed:Adult<SEP>Paul Yambun Imbun<SEP>Fred Tuh Yit Yu<SEP>Safrie	cleaned:<SEP>Paul Yambun Imbun<SEP>Fred Tuh Yit Yu<SEP>Safrie	cleaned_0index:0
Adult & Paul Yambun Imbun & Parks	Adult	parsed:Adult<SEP>Paul Yambun Imbun<SEP>Parks	cleaned:<SEP>Paul Yambun Imbun<SEP>Parks	cleaned_0index:0
Adult & Robert F. & F. Inger	Adult	parsed:Adult<SEP>F. Robert<SEP>F. Inger	cleaned:<SEP>F. Robert<SEP>F. Inger	cleaned_0index:0
Adult & Rudolf Malkmus & Andreas N	Adult	parsed:Adult<SEP>Rudolf Malkmus<SEP>N. Andreas	cleaned:<SEP>Rudolf Malkmus<SEP>N. Andreas	cleaned_0index:0
Adult & Shengchao Shi	Adult	parsed:Adult<SEP>Shengchao Shi	cleaned:<SEP>Shengchao Shi	cleaned_0index:0
Adult & Siti Azizah Kusop & Junaidi Ais & Adzmie	Adult	parsed:Adult<SEP>Siti Azizah Kusop<SEP>Junaidi Ais<SEP>Adzmie	cleaned:<SEP>Siti Azizah Kusop<SEP>Junaidi Ais<SEP>Adzmie	cleaned_0index:0
Adult & Zaharil Dzulkafly	Adult	parsed:Adult<SEP>Zaharil Dzulkafly	cleaned:<SEP>Zaharil Dzulkafly	cleaned_0index:0
Adult & Zaharil Dzulkafly	Adult	parsed:Adult<SEP>Zaharil Dzulkafly	cleaned:<SEP>Zaharil Dzulkafly	cleaned_0index:0
Adv. Zoo Course	Adv. Zoo Course	parsed:Adv. Zoo Course		cleaned_0index:0
Adv. Zoo Course	Adv. Zoo Course	parsed:Adv. Zoo Course		cleaned_0index:0
Adv. Zoo Course	Adv. Zoo Course	parsed:Adv. Zoo Course		cleaned_0index:0
Adv. Zoo. Course	Adv. Zoo. Course	parsed:Adv. Zoo. Course		cleaned_0index:0
Ae				cleaned_0index:0
A. E Brookes Collection	A. E Brookes Collection	parsed:A. E Brookes Collection		cleaned_0index:0
A. E Brookes Collection	A. E Brookes Collection	parsed:A. E Brookes Collection		cleaned_0index:0
A. E. Brookes Collection	A. E. Brookes Collection	parsed:A. E. Brookes Collection		cleaned_0index:0
A.E. Brookes Collection	A.E. Brookes Collection	parsed:A.E. Brookes Collection		cleaned_0index:0
A.E.Brookes Collection	A.E. Brookes Collection	parsed:A.E. Brookes Collection		cleaned_0index:0
A.E.Brookes Collection	A.E. Brookes Collection	parsed:A.E. Brookes Collection		cleaned_0index:0
A. E. Brookes Collection & Broun Collection	A. E. Brookes Collection	parsed:A. E. Brookes Collection<SEP>Broun Collection	cleaned:<SEP>	cleaned_0index:0
A. E. Brookes Collection & Broun Collection	Broun Collection	parsed:A. E. Brookes Collection<SEP>Broun Collection	cleaned:<SEP>	cleaned_0index:1
A. E. Brookes Collection & N. Z. Arthropod Collection	A. E. Brookes Collection	parsed:A. E. Brookes Collection<SEP>N. Z. Arthropod Collection	cleaned:<SEP>	cleaned_0index:0
A. E. Brookes Collection & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:A. E. Brookes Collection<SEP>N. Z. Arthropod Collection	cleaned:<SEP>	cleaned_0index:1
A. E. Brookes Collection & N. Z. Arthropod Collection	A. E. Brookes Collection	parsed:A. E. Brookes Collection<SEP>N. Z. Arthropod Collection	cleaned:<SEP>	cleaned_0index:0
A. E. Brookes Collection & N. Z. Arthropod Collection	N. Z. Arthropod Collection	parsed:A. E. Brookes Collection<SEP>N. Z. Arthropod Collection	cleaned:<SEP>	cleaned_0index:1
A. E. Brooks Coll. & Brooks Coll.				cleaned_0index:0
A. E. & F. Pratt. & Munchique N. P. & La Romelia				cleaned_0index:0
A. & E. Fratt & Presented & J. J. Joicey Esq. Brit. Mus. & Type 				cleaned_0index:0
Aegyptia & Egypt & Coll. Stierlin & Coll. Kraatz				cleaned_0index:0
A. E. Humala & de Ecologia	de Ecologia	parsed:A.E. Humala<SEP>de Ecologia	cleaned:A.E. Humala<SEP>	cleaned_0index:1
AELLEN				cleaned_0index:0
AE Mill & Estacao Ecologica & Ique-Juruena	Estacao Ecologica	parsed:A.E. Mill<SEP>Estacao Ecologica<SEP>Ique-Juruena	cleaned:A.E. Mill<SEP><SEP>Ique-Juruena	cleaned_0index:1
A. E. Pratt & Coll. Kraatz				cleaned_0index:0
A. E. Pratt & Coll. Leon Fairmaire				cleaned_0index:0
A. E. Pratt & Coll. Leon Fairmaire				cleaned_0index:0
A. E. Pratt & Coll. Leon Fairmaire				cleaned_0index:0
A. E. Q.	A. E. Q.	parsed:A. E. Q.		cleaned_0index:0
A. Erdo & D. Winkler. Paratypes & The	The	parsed:A. Erdo<SEP>D. Winkler<SEP>The	cleaned:A. Erdo<SEP>D. Winkler<SEP>	cleaned_0index:2
A. E. Wileman & Type & Lith & Wileman Coll. B. M. & Coll.				cleaned_0index:0
A. E. Wileman & Type & Wileman Coll. B. M. & Coll.				cleaned_0index:0
A. E. Wileman. & Wileman Coll. B. M. & Type & Coll.				cleaned_0index:0
A. Exposito	A. Exposito	parsed:A. Exposito		cleaned_0index:0
A. E. Z. Short' & Maracay & Venezuela & New & Amazonas & Manaus 	New	parsed:A.E.Z. Short'<SEP>Maracay<SEP>Venezuela<SEP>New<SEP>Amazonas<SEP>Manaus	cleaned:A.E.Z. Short'<SEP>Maracay<SEP>Venezuela<SEP><SEP>Amazonas<SEP>Manaus	cleaned_0index:3
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. F.	A. F.	parsed:A. F.		cleaned_0index:0
A. Faille & Zoologische Staatssammlung Munchen	Zoologische Staatssammlung Munchen	parsed:A. Faille<SEP>Zoologische Staatssammlung Munchen	cleaned:A. Faille<SEP>	cleaned_0index:1
A. Fan Coll. & El Canelillo				cleaned_0index:0
A. F. Jose Perez; Pedro Diaz Jimenez; M. A. Perez-Farrera & M. G	M. G	parsed:A.F.Jose Perez<SEP>Pedro Diaz Jimenez<SEP>M.A. Perez-Farrera<SEP>M. G	cleaned:A. F. Jose Perez<SEP>Pedro Diaz Jimenez<SEP>M.A. Perez-Farrera<SEP>	cleaned_0index:3
A. F. Konings & Stauffer Jr.				cleaned_0index:0
A. F. O ' Farrell				cleaned_0index:0
A. F. Prosen & New Synonymy	New	parsed:A.F. Prosen<SEP>New	cleaned:A.F. Prosen<SEP>	cleaned_0index:1
AFRAS members	AFRAS members	parsed:AFRAS members		cleaned_0index:0
A. Freidberg & Ez Efrayyim & L. Friedman & Umm Safa Nature Reser	Umm Safa Nature Reser	parsed:A. Freidberg<SEP>Ez Efrayyim<SEP>L. Friedman<SEP>Umm Safa Nature Reser	cleaned:A. Freidberg<SEP>Ez Efrayyim<SEP>L. Friedman<SEP>	cleaned_0index:3
A. Freidberg & Ni & Nature Reserve & Park & Migdal Afek	Nature Reserve	parsed:A. Freidberg<SEP>Ni<SEP>Nature Reserve<SEP>Park<SEP>Migdal Afek	cleaned:A. Freidberg<SEP>Ni<SEP><SEP>Park<SEP>Migdal Afek	cleaned_0index:2
A. Frolov & The	The	parsed:A. Frolov<SEP>The	cleaned:A. Frolov<SEP>	cleaned_0index:1
Afrotropical & De Jong & Ackery & Although & African & Higgins &	Afrotropical	parsed:Afrotropical<SEP>De Jong<SEP>Ackery<SEP>Although<SEP>African<SEP>Higgins	cleaned:<SEP>De Jong<SEP>Ackery<SEP><SEP>African<SEP>Higgins	cleaned_0index:0
Afrotropical & De Jong & Ackery & Although & African & Higgins &	Although	parsed:Afrotropical<SEP>De Jong<SEP>Ackery<SEP>Although<SEP>African<SEP>Higgins	cleaned:<SEP>De Jong<SEP>Ackery<SEP><SEP>African<SEP>Higgins	cleaned_0index:3
Afterlee Public School & L. Popple & R. MacSloy	Afterlee Public School	parsed:Afterlee Public School<SEP>L. Popple<SEP>R. MacSloy	cleaned:<SEP>L. Popple<SEP>R. MacSloy	cleaned_0index:0
Agate Beds National Monument	Agate Beds National Monument	parsed:Agate Beds National Monument		cleaned_0index:0
Ag. Coll. Mich. & Coll. Mich. & R. H. Wolcott				cleaned_0index:0
Ag. Coll. Miss. & C. C. Greer				cleaned_0index:0
Ageenko. Alushta, 1♀ 5 VI 1907, 1♀ 7 VIII 1908, Kiritshenko. Nea				cleaned_0index:0
A. Gholinejad & New	New	parsed:A. Gholinejad<SEP>New	cleaned:A. Gholinejad<SEP>	cleaned_0index:1
A. G. Ihani & Specimen ID	Specimen ID	parsed:A.G. Ihani<SEP>Specimen ID	cleaned:A.G. Ihani<SEP>	cleaned_0index:1
A. G. Marshall & British Museum	British	parsed:A.G. Marshall<SEP>British	cleaned:A.G. Marshall<SEP>	cleaned_0index:1
A. G. Marshall & British Museum	British	parsed:A.G. Marshall<SEP>British	cleaned:A.G. Marshall<SEP>	cleaned_0index:1
Agnoli Leg.				cleaned_0index:0
Agoho Pt.	Agoho Pt.	parsed:Agoho Pt.		cleaned_0index:0
Agoho Pt.	Agoho Pt.	parsed:Agoho Pt.		cleaned_0index:0
A. Goldarazena & Australian National Insect Collection & Canberr	Australian National Insect Collection	parsed:A. Goldarazena<SEP>Australian National Insect Collection<SEP>Canberr	cleaned:A. Goldarazena<SEP><SEP>Canberr	cleaned_0index:1
A. Gonzalez. Host & The	The	parsed:A.Gonzalez Host<SEP>The	cleaned:A. Gonzalez Host<SEP>	cleaned_0index:1
A. Gorochov. Measurements	A. Gorochov. Measurements	parsed:A. Gorochov. Measurements		cleaned_0index:0
AGOSTI				cleaned_0index:0
A. Graham, FRV Southern Surveyor	FRV Southern Surveyor	parsed:A. Graham<SEP>FRV Southern Surveyor	cleaned:A. Graham<SEP>	cleaned_0index:1
A. Gravel & Region IV				cleaned_0index:0
A. G. R. Coll	A. G. R.	parsed:A. G. R.		cleaned_0index:0
Agricultural Bureau & No	Agricultural Bureau	parsed:Agricultural Bureau<SEP>No	cleaned:<SEP>	cleaned_0index:0
Agricultural Bureau & No	No	parsed:Agricultural Bureau<SEP>No	cleaned:<SEP>	cleaned_0index:1
Agriculture & Dept	Agriculture	parsed:Agriculture<SEP>Dept	cleaned:<SEP>	cleaned_0index:0
Agriculture & Dept	Dept	parsed:Agriculture<SEP>Dept	cleaned:<SEP>	cleaned_0index:1
Agriculture Dept	Agriculture Dept	parsed:Agriculture Dept		cleaned_0index:0
Agriculture Dept	Agriculture Dept	parsed:Agriculture Dept		cleaned_0index:0
Agriculture Dept	Agriculture Dept	parsed:Agriculture Dept		cleaned_0index:0
Agroforestry R. St.	Agroforestry R. St.	parsed:Agroforestry R. St.		cleaned_0index:0
A. G. Torres & A. Mercado. No	A. Mercado. No	parsed:A.G. Torres<SEP>A. Mercado. No	cleaned:A.G. Torres<SEP>	cleaned_0index:1
A. G. Wheeler & Jr.				cleaned_0index:0
A. G. Wheeler & Jr.				cleaned_0index:0
A. G. Wheeler & Jr.				cleaned_0index:0
A. G. Wheeler & Jr.				cleaned_0index:0
A. H.	A. H.	parsed:A. H.		cleaned_0index:0
AH				cleaned_0index:0
A. H. Alexander. From & George N. Lawrence Collection.	George N. Lawrence Collection.	parsed:A.H. Alexander<SEP>George N. Lawrence Collection.	cleaned:A.H. Alexander<SEP>	cleaned_0index:1
A. H. and M. K. Kirk-Spriggs				cleaned_0index:0
A. H. and M. K. Kirk-Spriggs				cleaned_0index:0
A. Hansen & local assistants	local assistants	parsed:A. Hansen<SEP>local assistants	cleaned:A. Hansen<SEP>	cleaned_0index:1
A. Hardy Coll. & Aaron D. Smith				cleaned_0index:0
A. H. Elston Collection	A. H. Elston Collection	parsed:A. H. Elston Collection		cleaned_0index:0
A. H. Elston Collection	A. H. Elston Collection	parsed:A. H. Elston Collection		cleaned_0index:0
A. H. Elston & H. Elston Collection	H. Elston Collection	parsed:A.H. Elston<SEP>H. Elston Collection	cleaned:A.H. Elston<SEP>	cleaned_0index:1
A. Henrique Leg.				cleaned_0index:0
A. Hermosillo & P. Paleracio	P. Paleracio	parsed:A. Hermosillo<SEP>P. Paleracio	cleaned:A. Hermosillo<SEP>	cleaned_0index:1
A. H. Kirk-Spriggs & All Royal Entomological Society London & Pr	All Royal Entomological Society London	parsed:A.H. Kirk-Spriggs<SEP>All Royal Entomological Society London<SEP>Pr	cleaned:A.H. Kirk-Spriggs<SEP><SEP>Pr	cleaned_0index:1
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Borneo & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Borneo<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Borneo<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & Entomology Dept. National Museum, P. O & Bo	P. O Entomology Dept. National	parsed:A.H. Kirk-Spriggs<SEP>P. O Entomology Dept. National<SEP>Bo	cleaned:A.H. Kirk-Spriggs<SEP><SEP>Bo	cleaned_0index:1
A. H. Kirk-Spriggs & Entomology Dept. National Museum, P. O & Bo	P. O Entomology Dept. National	parsed:A.H. Kirk-Spriggs<SEP>P. O Entomology Dept. National<SEP>Bo	cleaned:A.H. Kirk-Spriggs<SEP><SEP>Bo	cleaned_0index:1
A. H. Kirk-Spriggs & Malaise & Boyekoli Ebale & Expedition	Expedition	parsed:A.H. Kirk-Spriggs<SEP>Malaise<SEP>Boyekoli Ebale<SEP>Expedition	cleaned:A.H. Kirk-Spriggs<SEP>Malaise<SEP>Boyekoli Ebale<SEP>	cleaned_0index:3
A. H. Kirk-Spriggs & R. Harin'Hala & Entomology Dept. National M	Entomology Dept. National M	parsed:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>Entomology Dept. National M	cleaned:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & R. Harin'Hala & Entomology Dept. National M	Entomology Dept. National M	parsed:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>Entomology Dept. National M	cleaned:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & R. Harin'Hala & Entomology Dept. National M	Entomology Dept. National M	parsed:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>Entomology Dept. National M	cleaned:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>	cleaned_0index:2
A. H. Kirk-Spriggs & R. Harin'Hala & Malaise & Perinet & M. C. D	M. C. D	parsed:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>Malaise<SEP>Perinet<SEP>M. C. D	cleaned:A.H. Kirk-Spriggs<SEP>R. Harin'Hala<SEP>Malaise<SEP>Perinet<SEP>	cleaned_0index:4
A. H. & M. H. Kirk-Spriggs				cleaned_0index:0
A. Hooks, H. E. & M.A. Evans	H. E.	parsed:A. Hooks<SEP>H. E.<SEP>M.A. Evans	cleaned:A. Hooks<SEP><SEP>M.A. Evans	cleaned_0index:1
AH Yin, QY Wang & SR Li				cleaned_0index:0
A. Ibarra & Genetic Voucher	Genetic Voucher	parsed:A. Ibarra<SEP>Genetic Voucher	cleaned:A. Ibarra<SEP>	cleaned_0index:1
A. Ibarra & Genetic Voucher	Genetic Voucher	parsed:A. Ibarra<SEP>Genetic Voucher	cleaned:A. Ibarra<SEP>	cleaned_0index:1
Aihuan Zhang & Zheng Li.	Zheng Li.	parsed:Aihuan Zhang<SEP>Zheng Li.	cleaned:Aihuan Zhang<SEP>	cleaned_0index:1
Aihuan Zhang & Zheng Li.	Zheng Li.	parsed:Aihuan Zhang<SEP>Zheng Li.	cleaned:Aihuan Zhang<SEP>	cleaned_0index:1
Ainsley No.	Ainsley No.	parsed:Ainsley No.		cleaned_0index:0
Ai-Petrinskaya Yaila Mt. Range & Merdven-Kayasy Mt. & N. Yunakov	Merdven-Kayasy Mt.	parsed:Ai-Petrinskaya Yaila Mt Range<SEP>Merdven-Kayasy Mt.<SEP>N. Yunakov	cleaned:Ai-Petrinskaya Yaila Mt Range<SEP><SEP>N. Yunakov	cleaned_0index:1
Ai-Petrinskaya Yaila Mt. Range & Yaltinskyi Nature Reserve & A. 	Yaltinskyi Nature Reserve	parsed:Ai-Petrinskaya Yaila Mt Range<SEP>Yaltinskyi Nature Reserve<SEP>A.	cleaned:Ai-Petrinskaya Yaila Mt Range<SEP><SEP>A.	cleaned_0index:1
Ai-Petri Yaila Mt. Range & Mortsheka Mt. & N. Yunakov	Mortsheka Mt.	parsed:Ai-Petri Yaila Mt Range<SEP>Mortsheka Mt.<SEP>N. Yunakov	cleaned:Ai-Petri Yaila Mt Range<SEP><SEP>N. Yunakov	cleaned_0index:1
Ai-Petri Yaila Mt. Range & Yaltinski Nature Reserve & N. Yunakov	Yaltinski Nature Reserve	parsed:Ai-Petri Yaila Mt Range<SEP>Yaltinski Nature Reserve<SEP>N. Yunakov	cleaned:Ai-Petri Yaila Mt Range<SEP><SEP>N. Yunakov	cleaned_0index:1
Air Regada & M. At.	M. At.	parsed:Air Regada<SEP>M. At.	cleaned:Air Regada<SEP>	cleaned_0index:1
Aitchison & The	The	parsed:Aitchison<SEP>The	cleaned:Aitchison<SEP>	cleaned_0index:1
A - I. The	I. The	parsed:A<SEP>I. The	cleaned:A<SEP>	cleaned_0index:1
A.J. Bruce & Jr.				cleaned_0index:0
A. J, D. E. Padgham	A. J	parsed:A. J<SEP>D.E. Padgham	cleaned:<SEP>D.E. Padgham	cleaned_0index:0
A. J. Gilmour & Marine Studies Group on FV Melita	Marine Studies Group FV Melita	parsed:A.J. Gilmour<SEP>Marine Studies Group FV Melita	cleaned:A.J. Gilmour<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
A. J. Watts & Database No.	Database No.	parsed:A.J. Watts<SEP>Database No.	cleaned:A.J. Watts<SEP>	cleaned_0index:1
Ak				cleaned_0index:0
Akademik M. A. Lavrentyev & I. Eidus. The	I. Eidus. The	parsed:Akademik M.A. Lavrentyev<SEP>I. Eidus. The	cleaned:Akademik M.A. Lavrentyev<SEP>	cleaned_0index:1
Akademik M. A. Lavrentyev & I. Eidus. The	I. Eidus. The	parsed:Akademik M.A. Lavrentyev<SEP>I. Eidus. The	cleaned:Akademik M.A. Lavrentyev<SEP>	cleaned_0index:1
Akademik M. A. Lavrentyev & I. Eidus. The	I. Eidus. The	parsed:Akademik M.A. Lavrentyev<SEP>I. Eidus. The	cleaned:Akademik M.A. Lavrentyev<SEP>	cleaned_0index:1
Akademik M. A. Lavrentyev & I. Eidus. The	I. Eidus. The	parsed:Akademik M.A. Lavrentyev<SEP>I. Eidus. The	cleaned:Akademik M.A. Lavrentyev<SEP>	cleaned_0index:1
A. Kamenev & V. Siniaev & Dr. A. Schintlmeister & Volynkin & Col				cleaned_0index:0
A. Katuli & Acarological Collection & Institute & Science & High	Acarological Collection	parsed:A. Katuli<SEP>Acarological Collection<SEP>Institute<SEP>Science<SEP>High	cleaned:A. Katuli<SEP><SEP><SEP><SEP>High	cleaned_0index:1
A. Katuli & Acarological Collection & Institute & Science & High	Institute	parsed:A. Katuli<SEP>Acarological Collection<SEP>Institute<SEP>Science<SEP>High	cleaned:A. Katuli<SEP><SEP><SEP><SEP>High	cleaned_0index:2
A. Katuli & Acarological Collection & Institute & Science & High	Science	parsed:A. Katuli<SEP>Acarological Collection<SEP>Institute<SEP>Science<SEP>High	cleaned:A. Katuli<SEP><SEP><SEP><SEP>High	cleaned_0index:3
A. Kawabe & Inoue Coll. B. M.				cleaned_0index:0
A. K. Dubey & Indian Agricultural Research Institute & New & For	Indian Agricultural Research Institute	parsed:A.K. Dubey<SEP>Indian Agricultural Research Institute<SEP>New<SEP>For	cleaned:A.K. Dubey<SEP><SEP><SEP>For	cleaned_0index:1
A. K. Dubey & Indian Agricultural Research Institute & New & For	New	parsed:A.K. Dubey<SEP>Indian Agricultural Research Institute<SEP>New<SEP>For	cleaned:A.K. Dubey<SEP><SEP><SEP>For	cleaned_0index:2
A. K. Dubey. The & Head Quarter & Kolkata & Registration No. H	A. K. Dubey. The	parsed:A. K. Dubey. The<SEP>Head Quarter<SEP>Kolkata<SEP>Registration No H	cleaned:<SEP>Head Quarter<SEP>Kolkata<SEP>Registration No H	cleaned_0index:0
A. Khalili-Moghadam & Collection L. Borowiec	Collection L. Borowiec	parsed:A. Khalili-Moghadam<SEP>Collection L. Borowiec	cleaned:A. Khalili-Moghadam<SEP>	cleaned_0index:1
A. Kiritshenko. Shumi, 1♀ 1909, A. Kiritshenko. Agarmysh Mts Ran				cleaned_0index:0
A. Kir'yanov & The State Darwin Museum	The State Darwin	parsed:A. Kir'yanov<SEP>The State Darwin	cleaned:A. Kir'yanov<SEP>	cleaned_0index:1
AK Kirks Bush Papakura & JT Nunn Collection	JT Nunn Collection	parsed:A.K.Kirks Bush Papakura<SEP>JT Nunn Collection	cleaned:A. K. Kirks Bush Papakura<SEP>	cleaned_0index:1
Aklavik & Aulavik Nt. Pk. & Tuktoyaktuk	Aulavik Nt. Pk.	parsed:Aklavik<SEP>Aulavik Nt. Pk.<SEP>Tuktoyaktuk	cleaned:Aklavik<SEP><SEP>Tuktoyaktuk	cleaned_0index:1
AKM				cleaned_0index:0
AKM				cleaned_0index:0
Akmeschet & Leg. & N. A. Sewerzoff				cleaned_0index:0
