source_data	related_parsed_name	parsed_names	cleaned_names	cleaned_index_name_of_empty_result
S.C. in Herbiers du Centre Grégoire Fournier (Abbaye de Maredsous)	S.C. in Herbiers du Centre Grégoire Fournier	parsed:S.C. in Herbiers du Centre Grégoire Fournier		cleaned_0index:0
S.C. in L. et V. Coomans	S.C. in L.	parsed:S.C. in L.<SEP>V. Coomans	cleaned:<SEP>V. Coomans	cleaned_0index:0
S.C. in Verlot in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:S.C. in Verlot in F. Crépin<SEP>Herbarium rosarum	cleaned:S.C. in Verlot in F. Crépin<SEP>	cleaned_0index:1
S.C.A.M. - Tshela Service Forestier	Tshela Service Forestier	parsed:S.C.A.M.<SEP>Tshela Service Forestier	cleaned:S.C.A.M.<SEP>	cleaned_0index:1
S.J. Dichtl in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:S.J.Dichtl in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:S. J. Dichtl in Christ in F. Crépin<SEP>	cleaned_0index:1
S.K. K[hauna]	S.K. K	parsed:S.K. K		cleaned_0index:0
S.M.Roi Le	S.M. Roi Le	parsed:S.M. Roi Le		cleaned_0index:0
S.R. Semsei [.] H.R. Herring	S.R. Semsei H.R. Herring	parsed:S.R. Semsei H.R. Herring		cleaned_0index:0
S.R. Semsei per Wigg Esq.				cleaned_0index:0
S.R.de B.	S.R. de B.	parsed:S.R. de B.		cleaned_0index:0
S.c. in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sc in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sc in F. Crépin<SEP>	cleaned_0index:1
SAS				cleaned_0index:0
SBB				cleaned_0index:0
SCHMIDELY				cleaned_0index:0
SD				cleaned_0index:0
SFB				cleaned_0index:0
SFourea	SFourea	parsed:SFourea		cleaned_0index:0
SHP				cleaned_0index:0
SJA				cleaned_0index:0
SKNath	SKNath	parsed:SKNath		cleaned_0index:0
SPIAF				cleaned_0index:0
SR				cleaned_0index:0
SR.DB				cleaned_0index:0
SR.M. Clare Metz, C.D.P.				cleaned_0index:0
SR?				cleaned_0index:0
SRBB				cleaned_0index:0
SRamez	SRamez	parsed:SRamez		cleaned_0index:0
SRamly	SRamly	parsed:SRamly		cleaned_0index:0
SZ				cleaned_0index:0
S[H]. T. Al-Kaisi				cleaned_0index:0
Sagorski in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sagorski in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sagorski in F. Crépin<SEP>	cleaned_0index:1
Saint - Hilaire				cleaned_0index:0
San Juan Group	San Juan Group	parsed:San Juan Group		cleaned_0index:0
Sandberger in Christ in F. Cr&pin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sandberger in Christ in F. Cr<SEP>pin<SEP>Herbarium Rosarum	cleaned:Sandberger in Christ in F. Cr<SEP>Pin<SEP>	cleaned_0index:2
Sanitätsrath Dr. Metsch				cleaned_0index:0
Santiago Sinaca Colín, Gerardo Salazar Ch. & Luis Cervantes	Gerardo Salazar Ch.	parsed:Santiago Sinaca Colín<SEP>Gerardo Salazar Ch.<SEP>Luis Cervantes	cleaned:Santiago Sinaca Colín<SEP><SEP>Luis Cervantes	cleaned_0index:1
Sardinia Mycological Society	Sardinia Mycological Society	parsed:Sardinia Mycological Society		cleaned_0index:0
Sarma - International	International	parsed:Sarma<SEP>International	cleaned:Sarma<SEP>	cleaned_0index:1
Sartori in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sartori in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sartori in F. Crépin<SEP>	cleaned_0index:1
Saulter	Saulter	parsed:Saulter		cleaned_0index:0
Savi in A. Martinis in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Savi in A. Martinis in F. Crépin<SEP>Herbarium Rosarum	cleaned:Savi F. Crépin<SEP>	cleaned_0index:1
Schaeck G. Fr.	Schaeck G. Fr.	parsed:Schaeck G. Fr.		cleaned_0index:0
Schaffhaus in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schaffhaus in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schaffhaus in Christ in F. Crépin<SEP>	cleaned_0index:1
Schalch. in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schalch in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schalch in F. Crépin<SEP>	cleaned_0index:1
Scheatz in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Scheatz in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Scheatz in Christ in F. Crépin<SEP>	cleaned_0index:1
Scheidegger Ch. & Pfund J.-L.	Scheidegger Ch.	parsed:Scheidegger Ch.<SEP>J.-L. Pfund	cleaned:<SEP>J.-L. Pfund	cleaned_0index:0
Scheidegger Ch. & Pfund J.-l.	Scheidegger Ch.	parsed:Scheidegger Ch.<SEP>J.-l Pfund	cleaned:<SEP>J.-l Pfund	cleaned_0index:0
Scheidweiler in Coll Institut Gembloux	Institut Gembloux	parsed:Scheidweiler<SEP>Institut Gembloux	cleaned:Scheidweiler<SEP>	cleaned_0index:1
Scheidweiler in Coll. Institut Gembloux	Institut Gembloux	parsed:Scheidweiler<SEP>Institut Gembloux	cleaned:Scheidweiler<SEP>	cleaned_0index:1
Scheidweiler in François Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Scheidweiler in François Crépin<SEP>Herbarium Rosarum	cleaned:Scheidweiler in François Crépin<SEP>	cleaned_0index:1
Scheldweiler, Herbier Du Mortier	Herbier Du Mortier Scheldweiler	parsed:Herbier Du Mortier Scheldweiler		cleaned_0index:0
Schentz in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schentz in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schentz in Christ in F. Crépin<SEP>	cleaned_0index:1
Schentz in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schentz in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schentz in F. Crépin<SEP>	cleaned_0index:1
Schleicher in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schleicher in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schleicher in F. Crépin<SEP>	cleaned_0index:1
Schlickum, Dr. Tauscher				cleaned_0index:0
Schlickum, Dr. Torges				cleaned_0index:0
Schlickum, Pastor Porta				cleaned_0index:0
Schlickum, Porta, Pastor				cleaned_0index:0
Schlickum/Theter pastor				cleaned_0index:0
Schlimpert in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schlimpert in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schlimpert in F. Crépin<SEP>	cleaned_0index:1
Schmalhausen in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schmalhausen in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schmalhausen in F. Crépin<SEP>	cleaned_0index:1
Schmid Em.	Schmid Em.	parsed:Schmid Em.		cleaned_0index:0
Schmidely in A. Guinet in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schmidely in A. Guinet in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schmidely F. Crépin<SEP>	cleaned_0index:1
Schmidely in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schmidely in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schmidely in F. Crépin<SEP>	cleaned_0index:1
Schmiedtger in Christ inF. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schmiedtger in Christ inF. Crépin<SEP>Herbarium Rosarum	cleaned:Schmiedtger Crépin<SEP>	cleaned_0index:1
Schmitt Ch.	Schmitt Ch.	parsed:Schmitt Ch.		cleaned_0index:0
Schongern in [Berchinge] in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schongern in in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schongern in in F. Crépin<SEP>	cleaned_0index:1
Schoolmeesters	Schoolmeesters	parsed:Schoolmeesters		cleaned_0index:0
Schottmüller in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Schottmüller in F. Crépin<SEP>Herbarium Rosarum	cleaned:Schottmüller in F. Crépin<SEP>	cleaned_0index:1
Schröppel Ad. & Schröppel Ann.	Schröppel Ad.	parsed:Schröppel Ad.<SEP>Schröppel Ann	cleaned:<SEP>Schröppel Ann	cleaned_0index:0
Schustler Fr.	Schustler Fr.	parsed:Schustler Fr.		cleaned_0index:0
Schödl JR				cleaned_0index:0
Scott Agricultural Laboratories	Scott Agricultural Laboratories	parsed:Scott Agricultural Laboratories		cleaned_0index:0
Sellier Sc.	Sellier Sc.	parsed:Sellier Sc.		cleaned_0index:0
Sellow III				cleaned_0index:0
Semit G.A..	Semit G.A	parsed:Semit G.A		cleaned_0index:0
Service Agric	Service Agric	parsed:Service Agric		cleaned_0index:0
Service Agric.	Service Agric.	parsed:Service Agric.		cleaned_0index:0
Service Des Forets	Service Des Forets	parsed:Service Des Forets		cleaned_0index:0
Service Forestier	Service Forestier	parsed:Service Forestier		cleaned_0index:0
Service Forestier Côte d'Ivoire	Service Forestier Côte d'Ivoire	parsed:Service Forestier Côte d'Ivoire		cleaned_0index:0
Service Forestier Du Gabon	Service Forestier Du	parsed:Service Forestier Du		cleaned_0index:0
Service Forestier Du Sénégal	Service Forestier Du Sénégal	parsed:Service Forestier Du Sénégal		cleaned_0index:0
Service Forestier de Madagascar	Service Forestier de	parsed:Service Forestier de		cleaned_0index:0
Service Forestier de la Côte d'Ivoire				cleaned_0index:0
Service Forestier, Madagascar	Service Forestier	parsed:Service Forestier		cleaned_0index:0
Service Forestier, R. Capuron	R. Capuron Service Forestier	parsed:R. Capuron Service Forestier		cleaned_0index:0
Service de Conservations des Sols de Madagascar				cleaned_0index:0
Service des Eaux et Forêts de Madagascar	Service des Eaux	parsed:Service des Eaux<SEP>Forêts de	cleaned:<SEP>	cleaned_0index:0
Service des Eaux et Forêts de Madagascar	Forêts de	parsed:Service des Eaux<SEP>Forêts de	cleaned:<SEP>	cleaned_0index:1
Sherrin W.R	Sherrin W.R	parsed:Sherrin W.R		cleaned_0index:0
Shivas R.G, Vanky C. & Vanky K.	Shivas R.G	parsed:Shivas R.G<SEP>C. Vanky<SEP>K. Vanky	cleaned:<SEP>C. Vanky<SEP>K. Vanky	cleaned_0index:0
Sieber Fl. Maurit. Il.	Sieber Fl. Maurit. Il.	parsed:Sieber Fl. Maurit. Il.		cleaned_0index:0
Simkovics in Berlini in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Simkovics in Berlini in F. Crépin<SEP>Herbarium Rosarum	cleaned:Simkovics in Berlini in F. Crépin<SEP>	cleaned_0index:1
Simon in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Simon in F. Crépin<SEP>Herbarium Rosarum	cleaned:Simon in F. Crépin<SEP>	cleaned_0index:1
Simon in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Simon in F. Crépin<SEP>Herbarium rosarum	cleaned:Simon in F. Crépin<SEP>	cleaned_0index:1
Sino American Guizhou Botanical Expedition	Sino American Guizhou Botanical Expedition	parsed:Sino American Guizhou Botanical Expedition		cleaned_0index:0
Sino-American Botanical Expedition	Sino-American Botanical Expedition	parsed:Sino-American Botanical Expedition		cleaned_0index:0
Sino-American Guizhou Botanical Expedition	Sino-American Guizhou Botanical Expedition	parsed:Sino-American Guizhou Botanical Expedition		cleaned_0index:0
Sino-Americzan Guizhou Botanical Epedition	Sino-Americzan Guizhou Botanical Epedition	parsed:Sino-Americzan Guizhou Botanical Epedition		cleaned_0index:0
Sint. Pcsaultz	Sint. Pcsaultz	parsed:Sint. Pcsaultz		cleaned_0index:0
Sir [Th Gaye]				cleaned_0index:0
Sister Agatha Stratman, I.H.M.				cleaned_0index:0
Sister Little Flower	Little Flower	parsed:Little Flower		cleaned_0index:0
Sister Mary Clare Metz, C.D.P.				cleaned_0index:0
Sister Mary Clare, C.D.P.				cleaned_0index:0
Sister Mary Clare, O.D.P.				cleaned_0index:0
Sleu[d]el	Sleu el	parsed:Sleu el		cleaned_0index:0
Smirnov in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Smirnov in F. Crépin<SEP>Herbarium Rosarum	cleaned:Smirnov in F. Crépin<SEP>	cleaned_0index:1
Smirnöw in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Smirnöw in F. Crépin<SEP>Herbarium Rosarum	cleaned:Smirnöw in F. Crépin<SEP>	cleaned_0index:1
Smith H.Br.	Smith H. Br.	parsed:Smith H. Br.		cleaned_0index:0
Sn				cleaned_0index:0
Societ. Mercator. A.[J].				cleaned_0index:0
Société Dauphinoise in F. Crépin	Société Dauphinoise in F. Crépin	parsed:Société Dauphinoise in F. Crépin		cleaned_0index:0
Société Des Naturalistes Namur-Luxembourg	Société Des Naturalistes Namur-	parsed:Société Des Naturalistes Namur-		cleaned_0index:0
Société Equatoriale Congolaise	Société Equatoriale Congolaise	parsed:Société Equatoriale Congolaise		cleaned_0index:0
Société Forestière De Mayombe	Société Forestière De Mayombe	parsed:Société Forestière De Mayombe		cleaned_0index:0
Société Royale de Botanique	Société Royale de Botanique	parsed:Société Royale de Botanique		cleaned_0index:0
Société Royale de Botanique de Belgique	Société Royale de Botanique de Belgique	parsed:Société Royale de Botanique de Belgique		cleaned_0index:0
Soeur Pierre-Louis -Virton				cleaned_0index:0
Soforma -Mayombe				cleaned_0index:0
Sommier in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sommier in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sommier in Christ in F. Crépin<SEP>	cleaned_0index:1
Sonder Ch.	Sonder Ch.	parsed:Sonder Ch.		cleaned_0index:0
Soulié in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Soulié in F. Crépin<SEP>Herbarium Rosarum	cleaned:Soulié in F. Crépin<SEP>	cleaned_0index:1
Soyer-Villemet in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Soyer-Villemet in F. Crépin<SEP>Herbarium Rosarum	cleaned:Soyer-Villemet in F. Crépin<SEP>	cleaned_0index:1
Sp				cleaned_0index:0
Sparrius L .B.				cleaned_0index:0
Spribille, Dr. E. Roth				cleaned_0index:0
Sr Isaac				cleaned_0index:0
Sr Prudence, F. Gérard				cleaned_0index:0
Sr. C.B. (Herbr golf)				cleaned_0index:0
Sr. Novatre				cleaned_0index:0
Sr. Pierre-Louis Kerger				cleaned_0index:0
St-Hilaire Bl.	St-Hilaire Bl.	parsed:St-Hilaire Bl.		cleaned_0index:0
St. Bi[nn]er				cleaned_0index:0
Sta[h]el	Sta el	parsed:Sta el		cleaned_0index:0
Staff of the College National d'Agriculture de Dschang	Staff of the College National d'Agriculture de Dschang	parsed:Staff of the College National d'Agriculture de Dschang		cleaned_0index:0
Stan. Vayreda in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Stan Vayreda in F. Crépin<SEP>Herbarium Rosarum	cleaned:Stan Vayreda in F. Crépin<SEP>	cleaned_0index:1
Stanislai Vayreda in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Stanislai Vayreda in F. Crépin<SEP>Herbarium Rosarum	cleaned:Stanislai Vayreda in F. Crépin<SEP>	cleaned_0index:1
Station Fouragére de Wakwa	Station Fouragére de Wakwa	parsed:Station Fouragére de Wakwa		cleaned_0index:0
Station fourragère de Wakwa	Station fourragère de Wakwa	parsed:Station fourragère de Wakwa		cleaned_0index:0
Ste. rajle. de Bo[st]. in F. Pietquin				cleaned_0index:0
Ste[n]del	Ste del	parsed:Ste del		cleaned_0index:0
Stein in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Stein in F. Crépin<SEP>Herbarium Rosarum	cleaned:Stein in F. Crépin<SEP>	cleaned_0index:1
Stephan, Med. Dr				cleaned_0index:0
Stephani, Dr. Ed. Jacquemet				cleaned_0index:0
Stephani, Dr. Ed. Jaquemet				cleaned_0index:0
Stephen Sommier in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Stephen Sommier in F. Crépin<SEP>Herbarium Rosarum	cleaned:Stephen Sommier in F. Crépin<SEP>	cleaned_0index:1
Stoutjesdijk Ph.	Stoutjesdijk Ph.	parsed:Stoutjesdijk Ph.		cleaned_0index:0
Stoward	Stoward	parsed:Stoward		cleaned_0index:0
Stroobants in Herbiers du Centre Grégoire Fournier.	Stroobants in Herbiers du Centre Grégoire Fournier.	parsed:Stroobants in Herbiers du Centre Grégoire Fournier.		cleaned_0index:0
Stu. Universitatis Bruxellensis	Stu. Universitatis Bruxellensis	parsed:Stu. Universitatis Bruxellensis		cleaned_0index:0
Stud Universitatis Bruxellensis	Stud Universitatis Bruxellensis	parsed:Stud Universitatis Bruxellensis		cleaned_0index:0
Stud. Universitatis Bruxellensis In Itinere	Stud. Universitatis Bruxellensis In Itinere	parsed:Stud. Universitatis Bruxellensis In Itinere		cleaned_0index:0
Stud. Universitatis Bruxellensis In Itinere.	Stud. Universitatis Bruxellensis In Itinere.	parsed:Stud. Universitatis Bruxellensis In Itinere.		cleaned_0index:0
Stud. Universitatis Bruxellensis in Itinere	Stud. Universitatis Bruxellensis in Itinere	parsed:Stud. Universitatis Bruxellensis in Itinere		cleaned_0index:0
Studenten 2de Kandidatuur Academiejaar 19 - 19	Studenten de Kandidatuur Academiejaar	parsed:Studenten de Kandidatuur Academiejaar		cleaned_0index:0
Studenten 2de Kandidatuur, Academiejaar 19 - 19	Academiejaar	parsed:Studenten de Kandidatuur<SEP>Academiejaar	cleaned:Studenten de Kandidatuur<SEP>	cleaned_0index:1
Studenten 2de kandidatuur, Academiejaar 19 - 19	Academiejaar	parsed:Studenten de kandidatuur<SEP>Academiejaar	cleaned:Studenten de Kandidatuur<SEP>	cleaned_0index:1
Studenten 2e Kandidatuur Academiejaar 1979-1980	Studenten Kandidatuur Academiejaar	parsed:Studenten Kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e Kandidatuur Academiejaar 1982 - 1983	Studenten Kandidatuur Academiejaar	parsed:Studenten Kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e Kandidatuur Academiejaar 1982-1983	Studenten Kandidatuur Academiejaar	parsed:Studenten Kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e kandidatuur Academiejaar 1978-1979	Studenten kandidatuur Academiejaar	parsed:Studenten kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e kandidatuur Academiejaar 1979-1980	Studenten kandidatuur Academiejaar	parsed:Studenten kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e kandidatuur Academiejaar 1980-1981	Studenten kandidatuur Academiejaar	parsed:Studenten kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e kandidatuur Academiejaar 1982-1983	Studenten kandidatuur Academiejaar	parsed:Studenten kandidatuur Academiejaar		cleaned_0index:0
Studenten 2e kandidatuur Academiejaar 1992-1993	Studenten kandidatuur Academiejaar	parsed:Studenten kandidatuur Academiejaar		cleaned_0index:0
Sté royle de [btt]	Sté royle de	parsed:Sté royle de		cleaned_0index:0
Stéfani, Dr. Éd. Jacquemet				cleaned_0index:0
Stéphen Sommier in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Stéphen Sommier in F. Crépin<SEP>Herbarium Rosarum	cleaned:Stéphen Sommier in F. Crépin<SEP>	cleaned_0index:1
Stévart T., Dauby G., N'guema D., Mounoumoulossi E. & Bissiemou P.	N'guema D.	parsed:T. Stévart<SEP>G. Dauby<SEP>N'guema D.<SEP>E. Mounoumoulossi<SEP>P. Bissiemou	cleaned:T. Stévart<SEP>G. Dauby<SEP><SEP>E. Mounoumoulossi<SEP>P. Bissiemou	cleaned_0index:2
Sudre in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sudre in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sudre in F. Crépin<SEP>	cleaned_0index:1
Sudre in F. Crépin - Herbarium rosarum	Herbarium rosarum	parsed:Sudre in F. Crépin<SEP>Herbarium rosarum	cleaned:Sudre in F. Crépin<SEP>	cleaned_0index:1
Sudres in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Sudres in F. Crépin<SEP>Herbarium Rosarum	cleaned:Sudres in F. Crépin<SEP>	cleaned_0index:1
Svendsen Fr.	Svendsen Fr.	parsed:Svendsen Fr.		cleaned_0index:0
Szovits in F. Crépin - Herbariumrosarum	Herbariumrosarum	parsed:Szovits in F. Crépin<SEP>Herbariumrosarum	cleaned:Szovits in F. Crépin<SEP>	cleaned_0index:1
Szász E. & Popovici Gh.	Popovici Gh.	parsed:E. Szász<SEP>Popovici Gh.	cleaned:E. Szász<SEP>	cleaned_0index:1
T				cleaned_0index:0
T. & S. Pócs, T.R.A. Minja, M.P. Munyenyembe, V.R. Nsolomo				cleaned_0index:0
T. & S. Pócs, T.R.A. Minjaa, M.P. Munyenyembe et al.				cleaned_0index:0
T. Blanc, [Missy]				cleaned_0index:0
T. C	T. C	parsed:T. C		cleaned_0index:0
T. C[armel]	T. C	parsed:T. C		cleaned_0index:0
T. D.	T. D.	parsed:T. D.		cleaned_0index:0
T. F. [Mbenkun?]	T. F.	parsed:T. F.		cleaned_0index:0
T. Letourneux in C. Billotin F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:T.Letourneux in C. Billotin F. Crépin<SEP>Herbarium Rosarum	cleaned:T. Letourneux in C. Billotin F. Crépin<SEP>	cleaned_0index:1
T. N[]	T. N	parsed:T. N		cleaned_0index:0
T. Ph.	T. Ph.	parsed:T. Ph.		cleaned_0index:0
T. Pócs & P .Lawrence				cleaned_0index:0
T. and S. Pócs, Kondela, Nchimbi				cleaned_0index:0
T.& S. Pócs, T.R.A. Minja, & A. []rsson				cleaned_0index:0
T.& S. Pócs, T.R.A. Minja, M.P. Munyenyembe, V.R. Nsolomo				cleaned_0index:0
T.B. Flower	T.B. Flower	parsed:T.B. Flower		cleaned_0index:0
T.Ph.	T. Ph.	parsed:T. Ph.		cleaned_0index:0
T.R. Archer Briggs in Christ in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:T.R.Archer Briggs in Christ in F. Crépin<SEP>Herbarium Rosarum	cleaned:T. R. Archer Briggs in Christ in F. Crépin<SEP>	cleaned_0index:1
T.T. & J D.H.	J D.H.	parsed:T.T.<SEP>J D.H.	cleaned:T.T.<SEP>	cleaned_0index:1
T.T. & J. D H	J. D H	parsed:T.T.<SEP>J. D H	cleaned:T.T.<SEP>	cleaned_0index:1
T.and S.Pocs,Kondela,Nchimbi				cleaned_0index:0
TAnderson	TAnderson	parsed:TAnderson		cleaned_0index:0
TBR				cleaned_0index:0
TD				cleaned_0index:0
TDhipact	TDhipact	parsed:TDhipact		cleaned_0index:0
TEAM-Leuven	TEAM-Leuven	parsed:TEAM-Leuven		cleaned_0index:0
TH				cleaned_0index:0
THauz	THauz	parsed:THauz		cleaned_0index:0
TLausch ?	TLausch	parsed:TLausch		cleaned_0index:0
TROPMETEX				cleaned_0index:0
TRapin	TRapin	parsed:TRapin		cleaned_0index:0
TTBannister & Anderson L.E.	TTBannister	parsed:TTBannister<SEP>L.E. Anderson	cleaned:<SEP>L.E. Anderson	cleaned_0index:0
Taipei Botanical Garden Volunteer Team	Taipei Botanical Garden Volunteer Team	parsed:Taipei Botanical Garden Volunteer Team		cleaned_0index:0
Tana R. Expedn	Tana R. Expedn	parsed:Tana R. Expedn		cleaned_0index:0
Tana River Expedn.	Tana River Expedn.	parsed:Tana River Expedn.		cleaned_0index:0
Tariq Stévart, G. Dauby, D. N'guema, E. Mounoumoulossi & P. Bissiemou	D. N'guema	parsed:G.Dauby Tariq Stévart<SEP>D. N'guema<SEP>E. Mounoumoulossi<SEP>P. Bissiemou	cleaned:G. Dauby Tariq Stévart<SEP><SEP>E. Mounoumoulossi<SEP>P. Bissiemou	cleaned_0index:1
Taxonomy Class of Univ. de Brasília	Taxonomy Class of Univ. de Brasília	parsed:Taxonomy Class of Univ. de Brasília		cleaned_0index:0
Team Leuven	Team Leuven	parsed:Team Leuven		cleaned_0index:0
Team-Leuven	Team-Leuven	parsed:Team-Leuven		cleaned_0index:0
Tenke Environmental Monitoring	Tenke Environmental Monitoring	parsed:Tenke Environmental Monitoring		cleaned_0index:0
Teodulfo Carrillo Ch.	Teodulfo Carrillo Ch.	parsed:Teodulfo Carrillo Ch.		cleaned_0index:0
Tero Taipale	Tero Taipale	parsed:Tero Taipale		cleaned_0index:0
Th. Schiotz in O. Gebert in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Th Schiotz in O. Gebert in F. Crépin<SEP>Herbarium Rosarum	cleaned:Th Schiotz F. Crépin<SEP>	cleaned_0index:1
Th. Smolders in Instituti Carnoy	Th. Smolders in Instituti Carnoy	parsed:Th. Smolders in Instituti Carnoy		cleaned_0index:0
Th. [Df].				cleaned_0index:0
Th. [O].				cleaned_0index:0
Th.Df .				cleaned_0index:0
Th.R. en. B.R.				cleaned_0index:0
Th.W.J. Gadella, E. Kliphuis E.A. Mennega	E. Kliphuis E.A. Mennega Th.W.J. Gadella	parsed:E. Kliphuis E.A. Mennega Th.W.J. Gadella		cleaned_0index:0
The Forester	The Forester	parsed:The Forester		cleaned_0index:0
The Forester Rondo	The Forester Rondo	parsed:The Forester Rondo		cleaned_0index:0
The Frontier-Tanzania Coastal Forest Research Programme	The Frontier-Tanzania Coastal Forest Research Programme	parsed:The Frontier-Tanzania Coastal Forest Research Programme		cleaned_0index:0
The Misses Parham	The Misses Parham	parsed:The Misses Parham		cleaned_0index:0
The New York Botanical Garden	The New York Botanical Garden	parsed:The New York Botanical Garden		cleaned_0index:0
The Secretary, Tingha Agricultural Bureau	The Secretary	parsed:The Secretary<SEP>Tingha Agricultural Bureau	cleaned:<SEP>Tingha Agricultural Bureau	cleaned_0index:0
Thiout Ch.	Thiout Ch.	parsed:Thiout Ch.		cleaned_0index:0
Thomas B. Croat, [] Hannon & Marck Menke				cleaned_0index:0
Thomson in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Thomson in F. Crépin<SEP>Herbarium Rosarum	cleaned:Thomson in F. Crépin<SEP>	cleaned_0index:1
Tielemans Kathy In Plantenwerkgroep BW Wellemeersen	Tielemans Kathy In Plantenwerkgroep BW Wellemeersen	parsed:Tielemans Kathy In Plantenwerkgroep BW Wellemeersen		cleaned_0index:0
Timbal-Lag., Dr. Jeanbernat, abb. Marçais				cleaned_0index:0
Timbal-Lagrave Ed.	Timbal-Lagrave Ed.	parsed:Timbal-Lagrave Ed.		cleaned_0index:0
Timbal-Lagrave in Christ in F. Crépin -Herbarium Rosarum				cleaned_0index:0
Timbal-Lagrave in F. Crépin -Herbarium Rosarum				cleaned_0index:0
Timbal-Lagrave in Ripart in F. Crépin - Herbarium Rosarum	Herbarium Rosarum	parsed:Timbal-Lagrave in Ripart in F. Crépin<SEP>Herbarium Rosarum	cleaned:Timbal-Lagrave in Ripart in F. Crépin<SEP>	cleaned_0index:1
Timbal-Lagrave in Ripart in F. Crépin -Herbarium Rosarum				cleaned_0index:0
Timbal-Lagrave, abbé Marçais, Dr. Jeanbernat, G. Gautier				cleaned_0index:0
Tinant in Herb.Du Mortier, in Herb. Oscar De Dieudonné				cleaned_0index:0
Tinant in Herbarium Oscar de Dieudonné	Tinant in Herbarium Oscar de Dieudonné	parsed:Tinant in Herbarium Oscar de Dieudonné		cleaned_0index:0
Tocquaine Ad.	Tocquaine Ad.	parsed:Tocquaine Ad.		cleaned_0index:0
